,type,is_clustered,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_1000genome-20200830T032337Z_0_condorpool,auxiliary,0,1598794965.0,,,1598794971.0,1598794971.0,1598794976.0,1598794976.0,1598794981.0,6.0,,0.0,5.0,5.0,,,,,panorama,local,master,pegasus::dirmanager,/home/panorama/pegasus-4.9.3panorama/bin/pegasus-transfer,,0.3,0,0
sifting_ID0000024,compute,0,1598794981.0,,,1598794989.0,1598795233.0,1598795291.0,1598795291.0,1598795296.0,8.0,,244.0,58.0,5.0,42.0,1708157176.0,5.0,1365482.0,panorama,condorpool,worker-1,sifting,/var/lib/condor/execute/dir_20130/pegasus.CsqCs4ap7/sifting,ALL.chr2.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   2,1.8,0,0
sifting_ID0000012,compute,0,1598794981.0,,,1598794989.0,1598795231.0,1598795281.0,1598795281.0,1598795286.0,8.0,,242.0,50.0,5.0,39.0,1580479763.0,4.0,2126612.0,panorama,condorpool,worker-4,sifting,/var/lib/condor/execute/dir_14604/pegasus.1U4KFnpri/sifting,ALL.chr1.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   1,1.9,0,0
individuals_ID0000021,compute,0,1598794981.0,,,1598794989.0,1598794997.0,1598795254.0,1598795254.0,1598795260.0,8.0,,8.0,257.0,6.0,160.0,1014251457.0,4.0,28261.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_28957/pegasus.b2QqAVEmh/individuals,ALL.chr2.100000.vcf   2   8001   9001   10000,67.4,0,0
individuals_ID0000020,compute,0,1598794981.0,,,1598794989.0,1598794997.0,1598795260.0,1598795260.0,1598795270.0,8.0,,8.0,263.0,10.0,163.0,1014251457.0,5.0,28286.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_28951/pegasus.1lwQ00fxQ/individuals,ALL.chr2.100000.vcf   2   7001   8001   10000,67.2,0,0
individuals_ID0000009,compute,0,1598794981.0,,,1598794988.0,1598794997.0,1598795239.0,1598795239.0,1598795244.0,7.0,,9.0,242.0,5.0,156.0,1014280442.0,4.0,28038.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_29611/pegasus.zxDa1fPFP/individuals,ALL.chr1.100000.vcf   1   8001   9001   10000,63.0,0,0
individuals_ID0000019,compute,0,1598794981.0,,,1598794988.0,1598794997.0,1598795254.0,1598795254.0,1598795260.0,7.0,,9.0,257.0,6.0,165.0,1014251457.0,5.0,28197.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_8912/pegasus.HXOF8ZRoc/individuals,ALL.chr2.100000.vcf   2   6001   7001   10000,62.2,0,0
individuals_ID0000008,compute,0,1598794981.0,,,1598794988.0,1598794997.0,1598795260.0,1598795260.0,1598795270.0,7.0,,9.0,263.0,10.0,165.0,1014280442.0,5.0,28207.0,panorama,condorpool,httpgeni-orca,individuals,/var/lib/condor/execute/dir_23261/pegasus.15GVloWBv/individuals,ALL.chr1.100000.vcf   1   7001   8001   10000,65.4,0,0
individuals_ID0000014,compute,0,1598794981.0,,,1598794988.0,1598794997.0,1598795239.0,1598795239.0,1598795244.0,7.0,,9.0,242.0,5.0,155.0,1014251457.0,4.0,28125.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_30730/pegasus.8P4MEdJv0/individuals,ALL.chr2.100000.vcf   2   1001   2001   10000,62.8,0,0
individuals_ID0000003,compute,0,1598794981.0,,,1598794988.0,1598794997.0,1598795249.0,1598795249.0,1598795254.0,7.0,,9.0,252.0,5.0,162.0,1014280442.0,4.0,28107.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_8909/pegasus.yF2z1HkXK/individuals,ALL.chr1.100000.vcf   1   2001   3001   10000,61.7,0,0
individuals_ID0000013,compute,0,1598794981.0,,,1598794988.0,1598794997.0,1598795260.0,1598795260.0,1598795270.0,7.0,,9.0,263.0,10.0,166.0,1014251457.0,5.0,28280.0,panorama,condorpool,httpgeni-orca,individuals,/var/lib/condor/execute/dir_23259/pegasus.P8mMQG54P/individuals,ALL.chr2.100000.vcf   2   1   1001   10000,64.9,0,0
individuals_ID0000010,compute,0,1598794981.0,,,1598794989.0,1598794997.0,1598795260.0,1598795260.0,1598795270.0,8.0,,8.0,263.0,10.0,164.0,1014280442.0,5.0,28144.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_28953/pegasus.A4BW5oYlB/individuals,ALL.chr1.100000.vcf   1   9001   10001   10000,67.3,0,0
individuals_ID0000001,compute,0,1598794981.0,,,1598794986.0,1598794997.0,1598795249.0,1598795249.0,1598795254.0,5.0,,11.0,252.0,5.0,165.0,1014280442.0,5.0,28057.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_29608/pegasus.69drEiJWd/individuals,ALL.chr1.100000.vcf   1   1   1001   10000,62.7,0,0
individuals_ID0000002,compute,0,1598794981.0,,,1598794988.0,1598794997.0,1598795254.0,1598795254.0,1598795260.0,7.0,,9.0,257.0,6.0,165.0,1014280442.0,5.0,28019.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_30728/pegasus.RqlpAncHA/individuals,ALL.chr1.100000.vcf   1   1001   2001   10000,62.7,0,0
individuals_ID0000004,compute,0,1598794981.0,,,1598794986.0,1598794996.0,1598795234.0,1598795234.0,1598795239.0,5.0,,10.0,238.0,5.0,155.0,1014280442.0,4.0,28047.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_29605/pegasus.PrTe60eGx/individuals,ALL.chr1.100000.vcf   1   3001   4001   10000,62.5,0,0
individuals_ID0000005,compute,0,1598794981.0,,,1598794986.0,1598794996.0,1598795249.0,1598795249.0,1598795254.0,5.0,,10.0,253.0,5.0,162.0,1014280442.0,4.0,28120.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_8906/pegasus.f7Fyqpzqm/individuals,ALL.chr1.100000.vcf   1   4001   5001   10000,61.6,0,0
individuals_ID0000016,compute,0,1598794981.0,,,1598794986.0,1598794996.0,1598795234.0,1598795234.0,1598795239.0,5.0,,10.0,238.0,5.0,153.0,1014251457.0,4.0,27958.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_30725/pegasus.Dx5PH6LlM/individuals,ALL.chr2.100000.vcf   2   3001   4001   10000,63.0,0,0
individuals_ID0000015,compute,0,1598794981.0,,,1598794986.0,1598794996.0,1598795254.0,1598795254.0,1598795260.0,5.0,,10.0,258.0,6.0,163.0,1014251457.0,5.0,28215.0,panorama,condorpool,httpgeni-orca,individuals,/var/lib/condor/execute/dir_23257/pegasus.J2NopHkES/individuals,ALL.chr2.100000.vcf   2   2001   3001   10000,64.8,0,0
individuals_ID0000017,compute,0,1598794981.0,,,1598794986.0,1598794997.0,1598795249.0,1598795249.0,1598795260.0,5.0,,11.0,252.0,11.0,166.0,1014251457.0,5.0,28134.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_29607/pegasus.ZRZvwDWwG/individuals,ALL.chr2.100000.vcf   2   4001   5001   10000,63.0,0,0
individuals_ID0000007,compute,0,1598794981.0,,,1598794986.0,1598794996.0,1598795249.0,1598795249.0,1598795260.0,5.0,,10.0,253.0,11.0,166.0,1014280442.0,5.0,27968.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_30726/pegasus.GDQINxO75/individuals,ALL.chr1.100000.vcf   1   6001   7001   10000,63.1,0,0
individuals_ID0000018,compute,0,1598794981.0,,,1598794986.0,1598794997.0,1598795260.0,1598795260.0,1598795270.0,5.0,,11.0,263.0,10.0,166.0,1014251457.0,5.0,28232.0,panorama,condorpool,httpgeni-orca,individuals,/var/lib/condor/execute/dir_23258/pegasus.ivwrEV5GC/individuals,ALL.chr2.100000.vcf   2   5001   6001   10000,65.4,0,0
individuals_ID0000022,compute,0,1598794981.0,,,1598794986.0,1598794996.0,1598795254.0,1598795254.0,1598795265.0,5.0,,10.0,258.0,11.0,165.0,1014251457.0,4.0,28197.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_8907/pegasus.gXBo09SPR/individuals,ALL.chr2.100000.vcf   2   9001   10001   10000,62.0,0,0
individuals_ID0000006,compute,0,1598794981.0,,,1598794986.0,1598794997.0,1598795260.0,1598795260.0,1598795265.0,5.0,,11.0,263.0,5.0,164.0,1014280442.0,5.0,28132.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_28950/pegasus.mILIcFzp8/individuals,ALL.chr1.100000.vcf   1   5001   6001   10000,67.1,0,0
individuals_merge_ID0000011,compute,0,1598795270.0,,,1598795275.0,1598795276.0,1598795321.0,1598795321.0,1598795326.0,5.0,,1.0,45.0,5.0,5.0,281204.0,4.0,24064.0,panorama,condorpool,worker-2,individuals_merge,/var/lib/condor/execute/dir_28459/pegasus.yCTB2E9lR/individuals_merge,1   chr1n-1-1001.tar.gz   chr1n-1001-2001.tar.gz   chr1n-2001-3001.tar.gz   chr1n-3001-4001.tar.gz   chr1n-4001-5001.tar.gz   chr1n-5001-6001.tar.gz   chr1n-6001-7001.tar.gz   chr1n-7001-8001.tar.gz   chr1n-8001-9001.tar.gz   chr1n-9001-10001.tar.gz,26.4,0,0
individuals_merge_ID0000023,compute,0,1598795270.0,,,1598795276.0,1598795277.0,1598795321.0,1598795321.0,1598795326.0,6.0,,1.0,44.0,5.0,6.0,282250.0,4.0,24295.0,panorama,condorpool,httpgeni-orca,individuals_merge,/var/lib/condor/execute/dir_22739/pegasus.zLhitYEew/individuals_merge,2   chr2n-1-1001.tar.gz   chr2n-1001-2001.tar.gz   chr2n-2001-3001.tar.gz   chr2n-3001-4001.tar.gz   chr2n-4001-5001.tar.gz   chr2n-5001-6001.tar.gz   chr2n-6001-7001.tar.gz   chr2n-7001-8001.tar.gz   chr2n-8001-9001.tar.gz   chr2n-9001-10001.tar.gz,24.7,0,0
frequency_ID0000052,compute,0,1598795326.0,,,1598795332.0,1598795333.0,1598795477.0,1598795477.0,1598795482.0,6.0,,1.0,144.0,5.0,4.0,1447113.0,4.0,291398.0,panorama,condorpool,httpgeni-orca,frequency,/var/lib/condor/execute/dir_15772/pegasus.WMXYcvrXY/frequency,-c   2   -pop   ALL,112.8,0,0
mutation_overlap_ID0000043,compute,0,1598795326.0,,,1598795332.0,1598795357.0,1598795377.0,1598795377.0,1598795382.0,6.0,,25.0,20.0,5.0,4.0,1431898.0,4.0,145847.0,panorama,condorpool,worker-3,mutation_overlap,/var/lib/condor/execute/dir_8416/pegasus.zsGDBIEJc/mutation_overlap,-c   2   -pop   EUR,4.1,0,0
frequency_ID0000046,compute,0,1598795326.0,,,1598795332.0,1598795357.0,1598795487.0,1598795487.0,1598795492.0,6.0,,25.0,130.0,5.0,5.0,1424009.0,4.0,268060.0,panorama,condorpool,worker-1,frequency,/var/lib/condor/execute/dir_30102/pegasus.Tei7BRYZf/frequency,-c   2   -pop   EAS,109.2,0,0
mutation_overlap_ID0000041,compute,0,1598795326.0,,,1598795332.0,1598795357.0,1598795377.0,1598795377.0,1598795382.0,6.0,,25.0,20.0,5.0,4.0,1430834.0,4.0,146288.0,panorama,condorpool,httpgeni-orca,mutation_overlap,/var/lib/condor/execute/dir_15958/pegasus.5yFBylRn4/mutation_overlap,-c   2   -pop   AMR,3.3,0,0
frequency_ID0000048,compute,0,1598795326.0,,,1598795332.0,1598795354.0,1598795497.0,1598795497.0,1598795503.0,6.0,,22.0,143.0,6.0,3.0,1427201.0,4.0,275434.0,panorama,condorpool,worker-2,frequency,/var/lib/condor/execute/dir_21657/pegasus.EYGX5dUQ7/frequency,-c   2   -pop   AFR,112.1,0,0
frequency_ID0000042,compute,0,1598795326.0,,,1598795332.0,1598795354.0,1598795492.0,1598795492.0,1598795497.0,6.0,,22.0,138.0,5.0,5.0,1423361.0,5.0,261701.0,panorama,condorpool,worker-4,frequency,/var/lib/condor/execute/dir_30566/pegasus.9WM5DBnM9/frequency,-c   2   -pop   AMR,110.1,0,0
mutation_overlap_ID0000047,compute,0,1598795326.0,,,1598795334.0,1598795357.0,1598795377.0,1598795377.0,1598795382.0,8.0,,23.0,20.0,5.0,5.0,1434674.0,4.0,148790.0,panorama,condorpool,worker-1,mutation_overlap,/var/lib/condor/execute/dir_30110/pegasus.pn5KIN9vy/mutation_overlap,-c   2   -pop   AFR,5.1,0,0
mutation_overlap_ID0000051,compute,0,1598795326.0,,,1598795333.0,1598795355.0,1598795392.0,1598795392.0,1598795397.0,7.0,,22.0,37.0,5.0,4.0,1454586.0,4.0,171509.0,panorama,condorpool,worker-1,mutation_overlap,/var/lib/condor/execute/dir_30104/pegasus.8GZMNuZWl/mutation_overlap,-c   2   -pop   ALL,24.5,0,0
