,type,is_clustered,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_1000genome-20200923T032047Z_0_condorpool,auxiliary,0,1600848138.0,,,1600848142.0,1600848143.0,1600848147.0,1600848147.0,1600848152.0,4.0,,1.0,4.0,5.0,,,,,panorama,local,master,pegasus::dirmanager,/home/panorama/pegasus-4.9.3panorama/bin/pegasus-transfer,,0.3,0,0
sifting_ID0000024,compute,0,1600848152.0,,,1600848157.0,1600848401.0,1600848458.0,1600848458.0,1600848463.0,5.0,,244.0,57.0,5.0,45.0,1708157176.0,6.0,1365482.0,panorama,condorpool,worker-3,sifting,/var/lib/condor/execute/dir_12637/pegasus.OKZm5wZxw/sifting,ALL.chr2.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   2,1.7,0,0
sifting_ID0000012,compute,0,1600848152.0,,,1600848157.0,1600848381.0,1600848423.0,1600848423.0,1600848428.0,5.0,,224.0,42.0,5.0,31.0,1580479763.0,5.0,2126612.0,panorama,condorpool,worker-0,sifting,/var/lib/condor/execute/dir_28587/pegasus.MmJWPFzpj/sifting,ALL.chr1.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   1,2.0,0,0
individuals_ID0000021,compute,0,1600848152.0,,,1600848157.0,1600848175.0,1600848403.0,1600848403.0,1600848408.0,5.0,,18.0,228.0,5.0,159.0,1014251457.0,6.0,28213.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_6780/pegasus.g2SAqBFLQ/individuals,ALL.chr2.100000.vcf   2   8001   9001   10000,56.3,0,0
individuals_ID0000020,compute,0,1600848152.0,,,1600848157.0,1600848175.0,1600848418.0,1600848418.0,1600848423.0,5.0,,18.0,243.0,5.0,169.0,1014251457.0,5.0,28628.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_6777/pegasus.N9ZQPfcBw/individuals,ALL.chr2.100000.vcf   2   7001   8001   10000,56.7,0,0
individuals_ID0000009,compute,0,1600848152.0,,,1600848157.0,1600848175.0,1600848428.0,1600848428.0,1600848433.0,5.0,,18.0,253.0,5.0,164.0,1014280442.0,5.0,28681.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_32198/pegasus.BtvNbiRZl/individuals,ALL.chr1.100000.vcf   1   8001   9001   10000,68.3,0,0
individuals_ID0000019,compute,0,1600848152.0,,,1600848157.0,1600848174.0,1600848438.0,1600848438.0,1600848443.0,5.0,,17.0,264.0,5.0,174.0,1014251457.0,4.0,28952.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_13265/pegasus.Okln0FpVD/individuals,ALL.chr2.100000.vcf   2   6001   7001   10000,67.5,0,0
individuals_ID0000008,compute,0,1600848152.0,,,1600848157.0,1600848175.0,1600848418.0,1600848418.0,1600848423.0,5.0,,18.0,243.0,5.0,157.0,1014280442.0,5.0,28480.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_8271/pegasus.3oKX6y8DU/individuals,ALL.chr1.100000.vcf   1   7001   8001   10000,62.4,0,0
individuals_ID0000014,compute,0,1600848152.0,,,1600848157.0,1600848175.0,1600848433.0,1600848433.0,1600848438.0,5.0,,18.0,258.0,5.0,174.0,1014251457.0,4.0,28890.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_32195/pegasus.4PVEFKaQF/individuals,ALL.chr2.100000.vcf   2   1001   2001   10000,67.8,0,0
individuals_ID0000003,compute,0,1600848152.0,,,1600848157.0,1600848174.0,1600848438.0,1600848438.0,1600848448.0,5.0,,17.0,264.0,10.0,173.0,1014280442.0,4.0,28902.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_13263/pegasus.FZ7WOjRri/individuals,ALL.chr1.100000.vcf   1   2001   3001   10000,67.3,0,0
