,type,is_clustered,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_casa_wind_wf-20200817T051628Z_0_condorpool,auxiliary,0,1621457385.0,,,1621457389.0,1621457390.0,1621457394.0,1621457394.0,1621457399.0,4.0,,1.0,4.0,5.0,,,,,panorama,local,master,pegasus::dirmanager,/home/panorama/pegasus-4.9.3panorama/bin/pegasus-transfer,,0.3,0,0
gunzip_ID0000016,compute,0,1621457399.0,,,1621457405.0,1621457407.0,1621457425.0,1621457425.0,1621457430.0,6.0,,2.0,18.0,5.0,3.0,12641519.0,9.0,25879224.0,panorama,condorpool,worker-1,gunzip,/bin/gunzip,ftworth.tx-20170329-071251.netcdf.gz,0.3,0,0
gunzip_ID0000005,compute,0,1621457399.0,,,1621457405.0,1621457407.0,1621457425.0,1621457425.0,1621457430.0,6.0,,2.0,18.0,5.0,3.0,10513501.0,10.0,24380252.0,panorama,condorpool,worker-2,gunzip,/bin/gunzip,mesquite.tx-20170329-071207.netcdf.gz,0.3,0,0
gunzip_ID0000017,compute,0,1621457399.0,,,1621457405.0,1621457409.0,1621457425.0,1621457425.0,1621457430.0,6.0,,4.0,16.0,5.0,2.0,11632885.0,8.0,23863644.0,panorama,condorpool,worker-0,gunzip,/bin/gunzip,arlington.tx-20170329-071255.netcdf.gz,0.3,0,0
gunzip_ID0000006,compute,0,1621457399.0,,,1621457405.0,1621457407.0,1621457425.0,1621457425.0,1621457430.0,6.0,,2.0,18.0,5.0,4.0,12647952.0,8.0,25844256.0,panorama,condorpool,worker-4,gunzip,/bin/gunzip,ftworth.tx-20170329-071211.netcdf.gz,0.3,0,0
gunzip_ID0000007,compute,0,1621457399.0,,,1621457405.0,1621457407.0,1621457425.0,1621457425.0,1621457430.0,6.0,,2.0,18.0,5.0,3.0,11600352.0,8.0,23863644.0,panorama,condorpool,worker-1,gunzip,/bin/gunzip,arlington.tx-20170329-071215.netcdf.gz,0.3,0,0
gunzip_ID0000012,compute,0,1621457399.0,,,1621457404.0,1621457407.0,1621457425.0,1621457425.0,1621457430.0,5.0,,3.0,18.0,5.0,3.0,12642800.0,9.0,25844256.0,panorama,condorpool,worker-0,gunzip,/bin/gunzip,ftworth.tx-20170329-071231.netcdf.gz,0.3,0,0
gunzip_ID0000001,compute,0,1621457399.0,,,1621457404.0,1621457407.0,1621457425.0,1621457425.0,1621457430.0,5.0,,3.0,18.0,5.0,3.0,4751104.0,8.0,14534020.0,panorama,condorpool,worker-1,gunzip,/bin/gunzip,denton.tx-20170329-071201.netcdf.gz,0.1,0,0
gunzip_ID0000013,compute,0,1621457399.0,,,1621457404.0,1621457407.0,1621457425.0,1621457425.0,1621457430.0,5.0,,3.0,18.0,5.0,2.0,11648140.0,8.0,23863644.0,panorama,condorpool,worker-4,gunzip,/bin/gunzip,arlington.tx-20170329-071235.netcdf.gz,0.3,0,0
gunzip_ID0000008,compute,0,1621457399.0,,,1621457404.0,1621457407.0,1621457425.0,1621457425.0,1621457430.0,5.0,,3.0,18.0,5.0,3.0,1034751.0,7.0,5205708.0,panorama,condorpool,worker-2,gunzip,/bin/gunzip,cleburne.tx-20170329-071226.netcdf.gz,0.0,0,0
