,type,is_clustered,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_casa_wind_wf-20200817T053629Z_0_condorpool,auxiliary,0,1621395033.0,,,1621395037.0,1621395038.0,1621395042.0,1621395042.0,1621395047.0,4.0,,1.0,4.0,5.0,,,,,panorama,local,master,pegasus::dirmanager,/home/panorama/pegasus-4.9.3panorama/bin/pegasus-transfer,,0.3,0,0
gunzip_ID0000016,compute,0,1621395047.0,,,1621395052.0,1621395060.0,1621395078.0,1621395078.0,1621395083.0,5.0,,8.0,18.0,5.0,4.0,13886269.0,8.0,25879224.0,panorama,condorpool,worker-0,gunzip,/bin/gunzip,ftworth.tx-20170329-073251.netcdf.gz,0.4,0,0
gunzip_ID0000005,compute,0,1621395047.0,,,1621395052.0,1621395060.0,1621395078.0,1621395078.0,1621395083.0,5.0,,8.0,18.0,5.0,3.0,11080387.0,8.0,24380252.0,panorama,condorpool,worker-3,gunzip,/bin/gunzip,mesquite.tx-20170329-073207.netcdf.gz,0.3,0,0
gunzip_ID0000017,compute,0,1621395047.0,,,1621395052.0,1621395060.0,1621395077.0,1621395077.0,1621395083.0,5.0,,8.0,17.0,6.0,3.0,11214664.0,9.0,23863644.0,panorama,condorpool,worker-2,gunzip,/bin/gunzip,arlington.tx-20170329-073255.netcdf.gz,0.3,0,0
gunzip_ID0000006,compute,0,1621395047.0,,,1621395052.0,1621395060.0,1621395077.0,1621395077.0,1621395083.0,5.0,,8.0,17.0,6.0,3.0,11226256.0,8.0,23863644.0,panorama,condorpool,worker-1,gunzip,/bin/gunzip,arlington.tx-20170329-073215.netcdf.gz,0.3,0,0
gunzip_ID0000007,compute,0,1621395047.0,,,1621395052.0,1621395060.0,1621395077.0,1621395077.0,1621395083.0,5.0,,8.0,17.0,6.0,3.0,1257245.0,8.0,5205708.0,panorama,condorpool,worker-4,gunzip,/bin/gunzip,cleburne.tx-20170329-073225.netcdf.gz,0.0,0,0
gunzip_ID0000012,compute,0,1621395047.0,,,1621395052.0,1621395060.0,1621395077.0,1621395077.0,1621395083.0,5.0,,8.0,17.0,6.0,3.0,11259855.0,8.0,23895932.0,panorama,condorpool,worker-3,gunzip,/bin/gunzip,arlington.tx-20170329-073234.netcdf.gz,0.3,0,0
gunzip_ID0000001,compute,0,1621395047.0,,,1621395052.0,1621395060.0,1621395077.0,1621395077.0,1621395083.0,5.0,,8.0,17.0,6.0,3.0,4647963.0,7.0,14534020.0,panorama,condorpool,worker-2,gunzip,/bin/gunzip,denton.tx-20170329-073201.netcdf.gz,0.1,0,0
gunzip_ID0000013,compute,0,1621395047.0,,,1621395052.0,1621395060.0,1621395077.0,1621395077.0,1621395083.0,5.0,,8.0,17.0,6.0,3.0,1520062.0,8.0,22147600.0,panorama,condorpool,worker-1,gunzip,/bin/gunzip,addison.tx-20170329-073238.netcdf.gz,0.1,0,0
gunzip_ID0000008,compute,0,1621395047.0,,,1621395052.0,1621395060.0,1621395077.0,1621395077.0,1621395083.0,5.0,,8.0,17.0,6.0,4.0,12052033.0,8.0,23464772.0,panorama,condorpool,worker-0,gunzip,/bin/gunzip,midlothian.tx-20170329-073227.netcdf.gz,0.3,0,0
gunzip_ID0000014,compute,0,1621395047.0,,,1621395052.0,1621395060.0,1621395078.0,1621395078.0,1621395083.0,5.0,,8.0,18.0,5.0,3.0,11975379.0,8.0,23500000.0,panorama,condorpool,worker-0,gunzip,/bin/gunzip,midlothian.tx-20170329-073247.netcdf.gz,0.3,0,0
gunzip_ID0000003,compute,0,1621395047.0,,,1621395052.0,1621395060.0,1621395077.0,1621395077.0,1621395083.0,5.0,,8.0,17.0,6.0,3.0,1238409.0,7.0,5205708.0,panorama,condorpool,worker-3,gunzip,/bin/gunzip,cleburne.tx-20170329-073202.netcdf.gz,0.0,0,0
gunzip_ID0000015,compute,0,1621395047.0,,,1621395052.0,1621395060.0,1621395077.0,1621395077.0,1621395083.0,5.0,,8.0,17.0,6.0,3.0,11134283.0,8.0,24444828.0,panorama,condorpool,worker-2,gunzip,/bin/gunzip,mesquite.tx-20170329-073247.netcdf.gz,0.3,0,0
gunzip_ID0000004,compute,0,1621395047.0,,,1621395052.0,1621395060.0,1621395077.0,1621395077.0,1621395083.0,5.0,,8.0,17.0,6.0,3.0,12016671.0,8.0,23464772.0,panorama,condorpool,worker-1,gunzip,/bin/gunzip,midlothian.tx-20170329-073207.netcdf.gz,0.3,0,0
gunzip_ID0000010,compute,0,1621395047.0,,,1621395052.0,1621395060.0,1621395077.0,1621395077.0,1621395083.0,5.0,,8.0,17.0,6.0,2.0,4497974.0,8.0,14534020.0,panorama,condorpool,worker-4,gunzip,/bin/gunzip,denton.tx-20170329-073227.netcdf.gz,0.1,0,0
gunzip_ID0000011,compute,0,1621395047.0,,,1621395052.0,1621395060.0,1621395078.0,1621395078.0,1621395083.0,5.0,,8.0,18.0,5.0,4.0,13970976.0,8.0,25879224.0,panorama,condorpool,worker-0,gunzip,/bin/gunzip,ftworth.tx-20170329-073231.netcdf.gz,0.4,0,0
gunzip_ID0000009,compute,0,1621395047.0,,,1621395052.0,1621395060.0,1621395077.0,1621395077.0,1621395083.0,5.0,,8.0,17.0,6.0,3.0,11104491.0,8.0,24444828.0,panorama,condorpool,worker-3,gunzip,/bin/gunzip,mesquite.tx-20170329-073227.netcdf.gz,0.3,0,0
gunzip_ID0000002,compute,0,1621395047.0,,,1621395052.0,1621395060.0,1621395078.0,1621395078.0,1621395083.0,5.0,,8.0,18.0,5.0,4.0,14016215.0,8.0,25879224.0,panorama,condorpool,worker-4,gunzip,/bin/gunzip,ftworth.tx-20170329-073211.netcdf.gz,0.3,0,0
