,type,is_clustered,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_1000genome-20200831T223021Z_0_condorpool,auxiliary,0,1598924518.0,,,1598924523.0,1598924524.0,1598924529.0,1598924529.0,1598924534.0,5.0,,1.0,5.0,5.0,,,,,panorama,local,master,pegasus::dirmanager,/home/panorama/pegasus-4.9.3panorama/bin/pegasus-transfer,,0.3,0,0
sifting_ID0000024,compute,0,1598924534.0,,,1598924544.0,1598924796.0,1598924838.0,1598924838.0,1598924843.0,10.0,,252.0,42.0,5.0,29.0,1708157176.0,4.0,1365482.0,panorama,condorpool,worker-3,sifting,/var/lib/condor/execute/dir_19558/pegasus.FxKyloThM/sifting,ALL.chr2.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   2,1.7,0,0
sifting_ID0000012,compute,0,1598924534.0,,,1598924544.0,1598924786.0,1598924833.0,1598924833.0,1598924838.0,10.0,,242.0,47.0,5.0,37.0,1580479763.0,4.0,2126612.0,panorama,condorpool,worker-1,sifting,/var/lib/condor/execute/dir_14290/pegasus.rGXToW1aQ/sifting,ALL.chr1.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   1,1.9,0,0
individuals_ID0000021,compute,0,1598924534.0,,,1598924543.0,1598924562.0,1598924801.0,1598924801.0,1598924811.0,9.0,,19.0,239.0,10.0,159.0,1014251457.0,4.0,27770.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_20217/pegasus.8l5oLcgUE/individuals,ALL.chr2.100000.vcf   2   8001   9001   10000,59.6,0,0
individuals_ID0000020,compute,0,1598924534.0,,,1598924543.0,1598924561.0,1598924806.0,1598924806.0,1598924816.0,9.0,,18.0,245.0,10.0,160.0,1014251457.0,4.0,27895.0,panorama,condorpool,worker-0,individuals,/var/lib/condor/execute/dir_3564/pegasus.LiJh6ynpK/individuals,ALL.chr2.100000.vcf   2   7001   8001   10000,60.8,0,0
individuals_ID0000009,compute,0,1598924534.0,,,1598924543.0,1598924560.0,1598924801.0,1598924801.0,1598924811.0,9.0,,17.0,241.0,10.0,159.0,1014280442.0,5.0,27728.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_20201/pegasus.s8MOiUovm/individuals,ALL.chr1.100000.vcf   1   8001   9001   10000,59.3,0,0
individuals_ID0000019,compute,0,1598924534.0,,,1598924543.0,1598924559.0,1598924801.0,1598924801.0,1598924811.0,9.0,,16.0,242.0,10.0,159.0,1014251457.0,4.0,27843.0,panorama,condorpool,worker-0,individuals,/var/lib/condor/execute/dir_3445/pegasus.NUYTEpPmG/individuals,ALL.chr2.100000.vcf   2   6001   7001   10000,60.8,0,0
individuals_ID0000008,compute,0,1598924534.0,,,1598924543.0,1598924560.0,1598924801.0,1598924801.0,1598924811.0,9.0,,17.0,241.0,10.0,160.0,1014280442.0,4.0,27764.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_20075/pegasus.KZiGXymBR/individuals,ALL.chr1.100000.vcf   1   7001   8001   10000,59.6,0,0
individuals_ID0000014,compute,0,1598924534.0,,,1598924543.0,1598924559.0,1598924806.0,1598924806.0,1598924816.0,9.0,,16.0,247.0,10.0,156.0,1014251457.0,4.0,28007.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_13083/pegasus.D99W1pBxq/individuals,ALL.chr2.100000.vcf   2   1001   2001   10000,64.3,0,0
individuals_ID0000003,compute,0,1598924534.0,,,1598924543.0,1598924559.0,1598924801.0,1598924801.0,1598924811.0,9.0,,16.0,242.0,10.0,153.0,1014280442.0,5.0,28018.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_13082/pegasus.ij5pNNWG2/individuals,ALL.chr1.100000.vcf   1   2001   3001   10000,64.3,0,0
individuals_ID0000013,compute,0,1598924534.0,,,1598924542.0,1598924559.0,1598924816.0,1598924816.0,1598924821.0,8.0,,17.0,257.0,5.0,167.0,1014251457.0,4.0,28440.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_12819/pegasus.PDZAOqAwa/individuals,ALL.chr2.100000.vcf   2   1   1001   10000,60.4,0,0
individuals_ID0000010,compute,0,1598924534.0,,,1598924543.0,1598924562.0,1598924806.0,1598924806.0,1598924816.0,9.0,,19.0,244.0,10.0,160.0,1014280442.0,4.0,27772.0,panorama,condorpool,worker-0,individuals,/var/lib/condor/execute/dir_3576/pegasus.9EknRuxfc/individuals,ALL.chr1.100000.vcf   1   9001   10001   10000,61.2,0,0
individuals_ID0000001,compute,0,1598924534.0,,,1598924542.0,1598924559.0,1598924806.0,1598924806.0,1598924816.0,8.0,,17.0,247.0,10.0,154.0,1014280442.0,4.0,28010.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_13075/pegasus.1CObiIxXI/individuals,ALL.chr1.100000.vcf   1   1   1001   10000,64.2,0,0
individuals_ID0000002,compute,0,1598924534.0,,,1598924542.0,1598924559.0,1598924806.0,1598924806.0,1598924816.0,8.0,,17.0,247.0,10.0,168.0,1014280442.0,5.0,27545.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_7168/pegasus.YTJuPtLfz/individuals,ALL.chr1.100000.vcf   1   1001   2001   10000,61.9,0,0
individuals_ID0000004,compute,0,1598924534.0,,,1598924540.0,1598924557.0,1598924790.0,1598924790.0,1598924796.0,6.0,,17.0,233.0,6.0,154.0,1014280442.0,4.0,27794.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_7162/pegasus.y5mTFGSLw/individuals,ALL.chr1.100000.vcf   1   3001   4001   10000,61.2,0,0
individuals_ID0000005,compute,0,1598924534.0,,,1598924540.0,1598924559.0,1598924801.0,1598924801.0,1598924811.0,6.0,,19.0,242.0,10.0,159.0,1014280442.0,4.0,27905.0,panorama,condorpool,worker-0,individuals,/var/lib/condor/execute/dir_3441/pegasus.o0metSUiy/individuals,ALL.chr1.100000.vcf   1   4001   5001   10000,60.9,0,0
individuals_ID0000016,compute,0,1598924534.0,,,1598924540.0,1598924557.0,1598924806.0,1598924806.0,1598924816.0,6.0,,17.0,249.0,10.0,162.0,1014251457.0,5.0,28023.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_12812/pegasus.o2HPbB7dK/individuals,ALL.chr2.100000.vcf   2   3001   4001   10000,61.1,0,0
individuals_ID0000015,compute,0,1598924534.0,,,1598924540.0,1598924559.0,1598924796.0,1598924796.0,1598924801.0,6.0,,19.0,237.0,5.0,159.0,1014251457.0,4.0,27989.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_20071/pegasus.QPADMXeXV/individuals,ALL.chr2.100000.vcf   2   2001   3001   10000,59.6,0,0
individuals_ID0000017,compute,0,1598924534.0,,,1598924541.0,1598924559.0,1598924806.0,1598924806.0,1598924816.0,7.0,,18.0,247.0,10.0,167.0,1014251457.0,5.0,27772.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_7164/pegasus.WPAnwGiPr/individuals,ALL.chr2.100000.vcf   2   4001   5001   10000,61.7,0,0
individuals_ID0000007,compute,0,1598924534.0,,,1598924542.0,1598924559.0,1598924821.0,1598924821.0,1598924828.0,8.0,,17.0,262.0,7.0,170.0,1014280442.0,4.0,28401.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_12814/pegasus.K9gIIfuhk/individuals,ALL.chr1.100000.vcf   1   6001   7001   10000,60.6,0,0
individuals_ID0000018,compute,0,1598924534.0,,,1598924542.0,1598924559.0,1598924811.0,1598924811.0,1598924821.0,8.0,,17.0,252.0,10.0,171.0,1014251457.0,4.0,27673.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_7167/pegasus.l0gjvRLg2/individuals,ALL.chr2.100000.vcf   2   5001   6001   10000,61.9,0,0
individuals_ID0000022,compute,0,1598924534.0,,,1598924542.0,1598924559.0,1598924816.0,1598924816.0,1598924821.0,8.0,,17.0,257.0,5.0,167.0,1014251457.0,4.0,28472.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_12817/pegasus.K7wmwN02X/individuals,ALL.chr2.100000.vcf   2   9001   10001   10000,60.6,0,0
individuals_ID0000006,compute,0,1598924534.0,,,1598924540.0,1598924559.0,1598924806.0,1598924806.0,1598924816.0,6.0,,19.0,247.0,10.0,156.0,1014280442.0,4.0,27934.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_13074/pegasus.FdnByfwZn/individuals,ALL.chr1.100000.vcf   1   5001   6001   10000,64.0,0,0
individuals_merge_ID0000023,compute,0,1598924821.0,,,1598924828.0,1598924829.0,1598924873.0,1598924873.0,1598924878.0,7.0,,1.0,44.0,5.0,5.0,280249.0,4.0,23810.0,panorama,condorpool,worker-2,individuals_merge,/var/lib/condor/execute/dir_12614/pegasus.RTo5d2FJx/individuals_merge,2   chr2n-1-1001.tar.gz   chr2n-1001-2001.tar.gz   chr2n-2001-3001.tar.gz   chr2n-3001-4001.tar.gz   chr2n-4001-5001.tar.gz   chr2n-5001-6001.tar.gz   chr2n-6001-7001.tar.gz   chr2n-7001-8001.tar.gz   chr2n-8001-9001.tar.gz   chr2n-9001-10001.tar.gz,26.0,0,0
individuals_merge_ID0000011,compute,0,1598924828.0,,,1598924833.0,1598924834.0,1598924878.0,1598924878.0,1598924887.0,5.0,,1.0,44.0,9.0,7.0,279236.0,4.0,23830.0,panorama,condorpool,worker-4,individuals_merge,/var/lib/condor/execute/dir_12343/pegasus.gpSLUltRu/individuals_merge,1   chr1n-1-1001.tar.gz   chr1n-1001-2001.tar.gz   chr1n-2001-3001.tar.gz   chr1n-3001-4001.tar.gz   chr1n-4001-5001.tar.gz   chr1n-5001-6001.tar.gz   chr1n-6001-7001.tar.gz   chr1n-7001-8001.tar.gz   chr1n-8001-9001.tar.gz   chr1n-9001-10001.tar.gz,23.5,0,0
frequency_ID0000052,compute,0,1598924878.0,,,1598924884.0,1598924906.0,1598925045.0,1598925045.0,1598925050.0,6.0,,22.0,139.0,5.0,4.0,1446628.0,4.0,291398.0,panorama,condorpool,worker-4,frequency,/var/lib/condor/execute/dir_5582/pegasus.30xQWxd5D/frequency,-c   2   -pop   ALL,109.4,0,0
mutation_overlap_ID0000043,compute,0,1598924878.0,,,1598924886.0,1598924907.0,1598924930.0,1598924930.0,1598924935.0,8.0,,21.0,23.0,5.0,4.0,1431413.0,5.0,145844.0,panorama,condorpool,worker-0,mutation_overlap,/var/lib/condor/execute/dir_3008/pegasus.CSbNX29RX/mutation_overlap,-c   2   -pop   EUR,4.2,0,0
