,type,is_clustered,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_1000genome-20200831T223021Z_0_condorpool,auxiliary,0,1598932380.0,,,1598932385.0,1598932385.0,1598932390.0,1598932390.0,1598932395.0,5.0,,0.0,5.0,5.0,,,,,panorama,local,master,pegasus::dirmanager,/home/panorama/pegasus-4.9.3panorama/bin/pegasus-transfer,,0.3,0,0
sifting_ID0000024,compute,0,1598932395.0,,,1598932404.0,1598932666.0,1598932738.0,1598932738.0,1598932743.0,9.0,,262.0,72.0,5.0,55.0,1708157176.0,4.0,1365482.0,panorama,condorpool,worker-1,sifting,/var/lib/condor/execute/dir_8933/pegasus.7QHD3zgKt/sifting,ALL.chr2.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   2,1.6,0,0
sifting_ID0000012,compute,0,1598932395.0,,,1598932404.0,1598932663.0,1598932733.0,1598932733.0,1598932738.0,9.0,,259.0,70.0,5.0,56.0,1580479763.0,5.0,2126612.0,panorama,condorpool,worker-1,sifting,/var/lib/condor/execute/dir_8704/pegasus.k0oSXa0Y3/sifting,ALL.chr1.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   1,1.8,0,0
individuals_ID0000021,compute,0,1598932395.0,,,1598932404.0,1598932426.0,1598932674.0,1598932674.0,1598932686.0,9.0,,22.0,248.0,12.0,161.0,1014251457.0,4.0,27923.0,panorama,condorpool,worker-0,individuals,/var/lib/condor/execute/dir_8558/pegasus.AShA7r2On/individuals,ALL.chr2.100000.vcf   2   8001   9001   10000,61.3,0,0
individuals_ID0000020,compute,0,1598932395.0,,,1598932404.0,1598932425.0,1598932681.0,1598932681.0,1598932692.0,9.0,,21.0,256.0,11.0,166.0,1014251457.0,5.0,27920.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_6556/pegasus.5CNA7p4iL/individuals,ALL.chr2.100000.vcf   2   7001   8001   10000,60.4,0,0
individuals_ID0000009,compute,0,1598932395.0,,,1598932403.0,1598932425.0,1598932674.0,1598932674.0,1598932686.0,8.0,,22.0,249.0,12.0,163.0,1014280442.0,5.0,27874.0,panorama,condorpool,worker-0,individuals,/var/lib/condor/execute/dir_8502/pegasus.dcuktvFdr/individuals,ALL.chr1.100000.vcf   1   8001   9001   10000,61.7,0,0
individuals_ID0000019,compute,0,1598932395.0,,,1598932403.0,1598932423.0,1598932669.0,1598932669.0,1598932681.0,8.0,,20.0,246.0,12.0,155.0,1014251457.0,4.0,28131.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_12686/pegasus.jeJ3whyOP/individuals,ALL.chr2.100000.vcf   2   6001   7001   10000,64.9,0,0
individuals_ID0000008,compute,0,1598932395.0,,,1598932403.0,1598932423.0,1598932669.0,1598932669.0,1598932681.0,8.0,,20.0,246.0,12.0,158.0,1014280442.0,4.0,27985.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_9020/pegasus.2h7NIrVni/individuals,ALL.chr1.100000.vcf   1   7001   8001   10000,60.7,0,0
individuals_ID0000014,compute,0,1598932395.0,,,1598932403.0,1598932423.0,1598932669.0,1598932669.0,1598932686.0,8.0,,20.0,246.0,17.0,161.0,1014251457.0,4.0,28134.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_9297/pegasus.0yAnLkvYt/individuals,ALL.chr2.100000.vcf   2   1001   2001   10000,61.1,0,0
individuals_ID0000003,compute,0,1598932395.0,,,1598932403.0,1598932423.0,1598932674.0,1598932674.0,1598932686.0,8.0,,20.0,251.0,12.0,159.0,1014280442.0,5.0,28050.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_12680/pegasus.h5UCTjoLm/individuals,ALL.chr1.100000.vcf   1   2001   3001   10000,64.7,0,0
