,type,is_clustered,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_1000genome-20200610T041238Z_0_condorpool,auxiliary,0,1591806499.0,,,1591806503.0,1591806504.0,1591806508.0,1591806508.0,1591806513.0,4.0,,1.0,4.0,5.0,,,,,panorama,local,master,pegasus::dirmanager,/home/panorama/pegasus-4.9.3panorama/bin/pegasus-transfer,,0.3,0,0
sifting_ID0000024,compute,0,1591806513.0,,,1591806521.0,1591806716.0,1591806765.0,1591806765.0,1591806770.0,8.0,,195.0,49.0,5.0,37.0,1708157176.0,3.0,1365482.0,panorama,condorpool,worker-5,sifting,/var/lib/condor/execute/dir_28736/pegasus.FwY4BEAbY/sifting,ALL.chr2.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   2,1.6,0,0
sifting_ID0000012,compute,0,1591806513.0,,,1591806520.0,1591806709.0,1591806760.0,1591806760.0,1591806765.0,7.0,,189.0,51.0,5.0,39.0,1580479763.0,3.0,2126612.0,panorama,condorpool,worker-1,sifting,/var/lib/condor/execute/dir_20587/pegasus.C1yyoPofm/sifting,ALL.chr1.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   1,1.7,0,0
individuals_ID0000021,compute,0,1591806513.0,,,1591806520.0,1591806540.0,1591806835.0,1591806835.0,1591806840.0,7.0,,20.0,295.0,5.0,160.0,1014251457.0,3.0,20453.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_30128/pegasus.fgqNfUt5l/individuals,ALL.chr2.100000.vcf   2   8001   9001   10000,59.4,0,0
individuals_ID0000020,compute,0,1591806513.0,,,1591806520.0,1591806540.0,1591806825.0,1591806825.0,1591806830.0,7.0,,20.0,285.0,5.0,164.0,1014251457.0,3.0,20316.0,panorama,condorpool,worker-5,individuals,/var/lib/condor/execute/dir_20301/pegasus.tfcJisG5Z/individuals,ALL.chr2.100000.vcf   2   7001   8001   10000,58.1,0,0
individuals_ID0000009,compute,0,1591806513.0,,,1591806520.0,1591806540.0,1591806820.0,1591806820.0,1591806825.0,7.0,,20.0,280.0,5.0,162.0,1014280442.0,3.0,20304.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_12109/pegasus.LgoHpkszX/individuals,ALL.chr1.100000.vcf   1   8001   9001   10000,58.8,0,0
individuals_ID0000019,compute,0,1591806513.0,,,1591806520.0,1591806540.0,1591806810.0,1591806810.0,1591806815.0,7.0,,20.0,270.0,5.0,165.0,1014251457.0,3.0,20236.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_25282/pegasus.3tlNgNkQW/individuals,ALL.chr2.100000.vcf   2   6001   7001   10000,56.6,0,0
individuals_ID0000008,compute,0,1591806513.0,,,1591806520.0,1591806540.0,1591806835.0,1591806835.0,1591806840.0,7.0,,20.0,295.0,5.0,156.0,1014280442.0,3.0,20483.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_30124/pegasus.YMHz0fRfV/individuals,ALL.chr1.100000.vcf   1   7001   8001   10000,60.0,0,0
individuals_ID0000014,compute,0,1591806513.0,,,1591806520.0,1591806540.0,1591806830.0,1591806830.0,1591806835.0,7.0,,20.0,290.0,5.0,157.0,1014251457.0,3.0,20485.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_14960/pegasus.3TGj6BbQd/individuals,ALL.chr2.100000.vcf   2   1001   2001   10000,59.4,0,0
individuals_ID0000003,compute,0,1591806513.0,,,1591806519.0,1591806539.0,1591806825.0,1591806825.0,1591806830.0,6.0,,20.0,286.0,5.0,169.0,1014280442.0,4.0,20372.0,panorama,condorpool,worker-5,individuals,/var/lib/condor/execute/dir_20298/pegasus.4tL53n5sw/individuals,ALL.chr1.100000.vcf   1   2001   3001   10000,58.5,0,0
individuals_ID0000013,compute,0,1591806513.0,,,1591806519.0,1591806539.0,1591806805.0,1591806805.0,1591806810.0,6.0,,20.0,266.0,5.0,159.0,1014251457.0,3.0,20292.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_12106/pegasus.bCrPrgyRL/individuals,ALL.chr2.100000.vcf   2   1   1001   10000,59.9,0,0
individuals_ID0000010,compute,0,1591806513.0,,,1591806520.0,1591806540.0,1591806830.0,1591806830.0,1591806835.0,7.0,,20.0,290.0,5.0,161.0,1014280442.0,3.0,20430.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_14963/pegasus.ezbu3uKpZ/individuals,ALL.chr1.100000.vcf   1   9001   10001   10000,59.4,0,0
individuals_ID0000001,compute,0,1591806513.0,,,1591806519.0,1591806540.0,1591806835.0,1591806835.0,1591806840.0,6.0,,21.0,295.0,5.0,161.0,1014280442.0,4.0,20460.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_30120/pegasus.SSzXHR2Zu/individuals,ALL.chr1.100000.vcf   1   1   1001   10000,59.4,0,0
individuals_ID0000002,compute,0,1591806513.0,,,1591806519.0,1591806540.0,1591806810.0,1591806810.0,1591806815.0,6.0,,21.0,270.0,5.0,166.0,1014280442.0,3.0,20223.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_25275/pegasus.hYRzolhmQ/individuals,ALL.chr1.100000.vcf   1   1001   2001   10000,56.9,0,0
