,type,is_clustered,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_1000genome-20200610T041238Z_0_condorpool,auxiliary,0,1591762405.0,,,1591762409.0,1591762410.0,1591762414.0,1591762414.0,1591762419.0,4.0,,1.0,4.0,5.0,,,,,panorama,local,master,pegasus::dirmanager,/home/panorama/pegasus-4.9.3panorama/bin/pegasus-transfer,,0.3,0,0
sifting_ID0000024,compute,0,1591762419.0,,,1591762429.0,1591762641.0,1591762689.0,1591762689.0,1591762694.0,10.0,,212.0,48.0,5.0,36.0,1708157176.0,3.0,1365482.0,panorama,condorpool,worker-1,sifting,/var/lib/condor/execute/dir_7282/pegasus.pD00vQAnb/sifting,ALL.chr2.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   2,1.8,0,0
sifting_ID0000012,compute,0,1591762419.0,,,1591762428.0,1591762639.0,1591762684.0,1591762684.0,1591762689.0,9.0,,211.0,45.0,5.0,32.0,1580479763.0,4.0,2126612.0,panorama,condorpool,worker-3,sifting,/var/lib/condor/execute/dir_1166/pegasus.7tCmiYeBM/sifting,ALL.chr1.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   1,1.9,0,0
individuals_ID0000021,compute,0,1591762419.0,,,1591762427.0,1591762451.0,1591762704.0,1591762704.0,1591762709.0,8.0,,24.0,253.0,5.0,153.0,1014251457.0,3.0,20261.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_16028/pegasus.lT9b1HxRZ/individuals,ALL.chr2.100000.vcf   2   8001   9001   10000,59.4,0,0
individuals_ID0000020,compute,0,1591762419.0,,,1591762427.0,1591762451.0,1591762704.0,1591762704.0,1591762709.0,8.0,,24.0,253.0,5.0,150.0,1014251457.0,4.0,20258.0,panorama,condorpool,worker-5,individuals,/var/lib/condor/execute/dir_30877/pegasus.cMyJT91ah/individuals,ALL.chr2.100000.vcf   2   7001   8001   10000,56.0,0,0
individuals_ID0000009,compute,0,1591762419.0,,,1591762426.0,1591762451.0,1591762714.0,1591762714.0,1591762719.0,7.0,,25.0,263.0,5.0,148.0,1014280442.0,3.0,20392.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_17012/pegasus.ArEWtASsJ/individuals,ALL.chr1.100000.vcf   1   8001   9001   10000,59.8,0,0
individuals_ID0000019,compute,0,1591762419.0,,,1591762426.0,1591762451.0,1591762714.0,1591762714.0,1591762719.0,7.0,,25.0,263.0,5.0,148.0,1014251457.0,3.0,20365.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_11694/pegasus.WulXKlSm9/individuals,ALL.chr2.100000.vcf   2   6001   7001   10000,60.6,0,0
individuals_ID0000008,compute,0,1591762419.0,,,1591762426.0,1591762451.0,1591762704.0,1591762704.0,1591762709.0,7.0,,25.0,253.0,5.0,149.0,1014280442.0,3.0,20300.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_16024/pegasus.42BALv1Mi/individuals,ALL.chr1.100000.vcf   1   7001   8001   10000,60.2,0,0
individuals_ID0000014,compute,0,1591762419.0,,,1591762426.0,1591762451.0,1591762704.0,1591762704.0,1591762709.0,7.0,,25.0,253.0,5.0,154.0,1014251457.0,4.0,20269.0,panorama,condorpool,worker-5,individuals,/var/lib/condor/execute/dir_30874/pegasus.dJRmluT1D/individuals,ALL.chr2.100000.vcf   2   1001   2001   10000,56.0,0,0
individuals_ID0000003,compute,0,1591762419.0,,,1591762425.0,1591762451.0,1591762714.0,1591762714.0,1591762719.0,6.0,,26.0,263.0,5.0,148.0,1014280442.0,3.0,20392.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_17008/pegasus.2EszLnRmZ/individuals,ALL.chr1.100000.vcf   1   2001   3001   10000,60.0,0,0
