,type,is_clustered,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_1000genome-20200829T064317Z_0_condorpool,auxiliary,0,1598686728.0,,,1598686733.0,1598686733.0,1598686738.0,1598686738.0,1598686743.0,5.0,,0.0,5.0,5.0,,,,,panorama,local,master,pegasus::dirmanager,/home/panorama/pegasus-4.9.3panorama/bin/pegasus-transfer,,0.3,0,0
sifting_ID0000024,compute,0,1598686743.0,,,1598686752.0,1598686993.0,1598687037.0,1598687037.0,1598687042.0,9.0,,241.0,44.0,5.0,32.0,1708157176.0,4.0,1365482.0,panorama,condorpool,worker-3,sifting,/var/lib/condor/execute/dir_8498/pegasus.iKRwD41vQ/sifting,ALL.chr2.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   2,1.7,0,0
sifting_ID0000012,compute,0,1598686743.0,,,1598686751.0,1598686990.0,1598687032.0,1598687032.0,1598687037.0,8.0,,239.0,42.0,5.0,29.0,1580479763.0,4.0,2126612.0,panorama,condorpool,worker-0,sifting,/var/lib/condor/execute/dir_27553/pegasus.DRU6kfzYu/sifting,ALL.chr1.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   1,2.1,0,0
individuals_ID0000021,compute,0,1598686743.0,,,1598686751.0,1598686757.0,1598687017.0,1598687017.0,1598687027.0,8.0,,6.0,260.0,10.0,165.0,1014251457.0,4.0,28126.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_18664/pegasus.ZXzLfM1nY/individuals,ALL.chr2.100000.vcf   2   8001   9001   10000,66.3,0,0
individuals_ID0000020,compute,0,1598686743.0,,,1598686751.0,1598686757.0,1598686997.0,1598686997.0,1598687002.0,8.0,,6.0,240.0,5.0,154.0,1014251457.0,4.0,28080.0,panorama,condorpool,worker-0,individuals,/var/lib/condor/execute/dir_777/pegasus.MteWDveJy/individuals,ALL.chr2.100000.vcf   2   7001   8001   10000,65.6,0,0
individuals_ID0000009,compute,0,1598686743.0,,,1598686751.0,1598686757.0,1598687012.0,1598687012.0,1598687017.0,8.0,,6.0,255.0,5.0,159.0,1014280442.0,4.0,28028.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_28357/pegasus.Ge1yVvayq/individuals,ALL.chr1.100000.vcf   1   8001   9001   10000,62.6,0,0
individuals_ID0000019,compute,0,1598686743.0,,,1598686751.0,1598686757.0,1598687017.0,1598687017.0,1598687022.0,8.0,,6.0,260.0,5.0,164.0,1014251457.0,4.0,28172.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_32462/pegasus.d3nPnQQTB/individuals,ALL.chr2.100000.vcf   2   6001   7001   10000,63.8,0,0
individuals_ID0000008,compute,0,1598686743.0,,,1598686751.0,1598686757.0,1598687022.0,1598687022.0,1598687027.0,8.0,,6.0,265.0,5.0,168.0,1014280442.0,4.0,27969.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_18654/pegasus.wJuNRjKF1/individuals,ALL.chr1.100000.vcf   1   7001   8001   10000,66.5,0,0
individuals_ID0000014,compute,0,1598686743.0,,,1598686750.0,1598686757.0,1598687017.0,1598687017.0,1598687022.0,7.0,,7.0,260.0,5.0,167.0,1014251457.0,4.0,28070.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_32457/pegasus.iuX4uOi7r/individuals,ALL.chr2.100000.vcf   2   1001   2001   10000,63.4,0,0
individuals_ID0000003,compute,0,1598686743.0,,,1598686750.0,1598686757.0,1598687002.0,1598687002.0,1598687007.0,7.0,,7.0,245.0,5.0,161.0,1014280442.0,4.0,27918.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_11366/pegasus.b6a1FGPlD/individuals,ALL.chr1.100000.vcf   1   2001   3001   10000,62.6,0,0
individuals_ID0000013,compute,0,1598686743.0,,,1598686750.0,1598686757.0,1598686992.0,1598686992.0,1598686997.0,7.0,,7.0,235.0,5.0,148.0,1014251457.0,4.0,28022.0,panorama,condorpool,worker-0,individuals,/var/lib/condor/execute/dir_772/pegasus.A3L238lRf/individuals,ALL.chr2.100000.vcf   2   1   1001   10000,65.1,0,0
individuals_ID0000010,compute,0,1598686743.0,,,1598686751.0,1598686757.0,1598687002.0,1598687002.0,1598687007.0,8.0,,6.0,245.0,5.0,157.0,1014280442.0,5.0,28016.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_11373/pegasus.1Xr053Ba2/individuals,ALL.chr1.100000.vcf   1   9001   10001   10000,62.4,0,0
individuals_ID0000001,compute,0,1598686743.0,,,1598686750.0,1598686757.0,1598687022.0,1598687022.0,1598687027.0,7.0,,7.0,265.0,5.0,168.0,1014280442.0,5.0,27962.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_18651/pegasus.Ks9oV8Rbu/individuals,ALL.chr1.100000.vcf   1   1   1001   10000,66.3,0,0
individuals_ID0000002,compute,0,1598686743.0,,,1598686750.0,1598686757.0,1598687012.0,1598687012.0,1598687017.0,7.0,,7.0,255.0,5.0,162.0,1014280442.0,4.0,27983.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_28353/pegasus.aQFjllAB7/individuals,ALL.chr1.100000.vcf   1   1001   2001   10000,62.5,0,0
individuals_ID0000004,compute,0,1598686743.0,,,1598686750.0,1598686755.0,1598687007.0,1598687007.0,1598687012.0,7.0,,5.0,252.0,5.0,167.0,1014280442.0,4.0,27987.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_28350/pegasus.u7DQQ0vHT/individuals,ALL.chr1.100000.vcf   1   3001   4001   10000,62.3,0,0
individuals_ID0000005,compute,0,1598686743.0,,,1598686750.0,1598686757.0,1598686997.0,1598686997.0,1598687002.0,7.0,,7.0,240.0,5.0,153.0,1014280442.0,4.0,27949.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_11361/pegasus.7Y6uHjZio/individuals,ALL.chr1.100000.vcf   1   4001   5001   10000,62.6,0,0
individuals_ID0000016,compute,0,1598686743.0,,,1598686750.0,1598686757.0,1598687017.0,1598687017.0,1598687022.0,7.0,,7.0,260.0,5.0,163.0,1014251457.0,4.0,28135.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_32455/pegasus.Vf5pNtmqi/individuals,ALL.chr2.100000.vcf   2   3001   4001   10000,63.4,0,0
individuals_ID0000015,compute,0,1598686743.0,,,1598686750.0,1598686757.0,1598687007.0,1598687007.0,1598687012.0,7.0,,7.0,250.0,5.0,159.0,1014251457.0,5.0,28078.0,panorama,condorpool,worker-0,individuals,/var/lib/condor/execute/dir_768/pegasus.S0V3KCFiC/individuals,ALL.chr2.100000.vcf   2   2001   3001   10000,65.7,0,0
individuals_ID0000017,compute,0,1598686743.0,,,1598686750.0,1598686757.0,1598687012.0,1598687012.0,1598687017.0,7.0,,7.0,255.0,5.0,163.0,1014251457.0,4.0,28094.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_28351/pegasus.HNl4sdbGU/individuals,ALL.chr2.100000.vcf   2   4001   5001   10000,62.2,0,0
individuals_ID0000007,compute,0,1598686743.0,,,1598686750.0,1598686757.0,1598687002.0,1598687002.0,1598687007.0,7.0,,7.0,245.0,5.0,157.0,1014280442.0,5.0,28051.0,panorama,condorpool,worker-0,individuals,/var/lib/condor/execute/dir_769/pegasus.ZhP3aMu1w/individuals,ALL.chr1.100000.vcf   1   6001   7001   10000,65.6,0,0
individuals_ID0000018,compute,0,1598686743.0,,,1598686750.0,1598686757.0,1598686997.0,1598686997.0,1598687002.0,7.0,,7.0,240.0,5.0,151.0,1014251457.0,4.0,27965.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_11362/pegasus.EAJJRyJQK/individuals,ALL.chr2.100000.vcf   2   5001   6001   10000,62.8,0,0
individuals_ID0000022,compute,0,1598686743.0,,,1598686750.0,1598686757.0,1598687017.0,1598687017.0,1598687022.0,7.0,,7.0,260.0,5.0,165.0,1014251457.0,5.0,28084.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_32456/pegasus.KBUqsNdaR/individuals,ALL.chr2.100000.vcf   2   9001   10001   10000,63.4,0,0
individuals_ID0000006,compute,0,1598686743.0,,,1598686750.0,1598686757.0,1598687022.0,1598687022.0,1598687027.0,7.0,,7.0,265.0,5.0,168.0,1014280442.0,4.0,28009.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_18650/pegasus.M1rbw9Kjm/individuals,ALL.chr1.100000.vcf   1   5001   6001   10000,66.6,0,0
individuals_merge_ID0000011,compute,0,1598687027.0,,,1598687032.0,1598687032.0,1598687072.0,1598687072.0,1598687077.0,5.0,,0.0,40.0,5.0,6.0,280237.0,4.0,24138.0,panorama,condorpool,worker-4,individuals_merge,/var/lib/condor/execute/dir_32002/pegasus.vUDEj5EAv/individuals_merge,1   chr1n-1-1001.tar.gz   chr1n-1001-2001.tar.gz   chr1n-2001-3001.tar.gz   chr1n-3001-4001.tar.gz   chr1n-4001-5001.tar.gz   chr1n-5001-6001.tar.gz   chr1n-6001-7001.tar.gz   chr1n-7001-8001.tar.gz   chr1n-8001-9001.tar.gz   chr1n-9001-10001.tar.gz,25.9,0,0
individuals_merge_ID0000023,compute,0,1598687027.0,,,1598687032.0,1598687032.0,1598687072.0,1598687072.0,1598687077.0,5.0,,0.0,40.0,5.0,6.0,281191.0,4.0,23769.0,panorama,condorpool,worker-3,individuals_merge,/var/lib/condor/execute/dir_11139/pegasus.b2rSPXd6v/individuals_merge,2   chr2n-1-1001.tar.gz   chr2n-1001-2001.tar.gz   chr2n-2001-3001.tar.gz   chr2n-3001-4001.tar.gz   chr2n-4001-5001.tar.gz   chr2n-5001-6001.tar.gz   chr2n-6001-7001.tar.gz   chr2n-7001-8001.tar.gz   chr2n-8001-9001.tar.gz   chr2n-9001-10001.tar.gz,25.1,0,0
frequency_ID0000052,compute,0,1598687077.0,,,1598687082.0,1598687105.0,1598687239.0,1598687239.0,1598687245.0,5.0,,23.0,134.0,6.0,4.0,1446587.0,4.0,291466.0,panorama,condorpool,worker-3,frequency,/var/lib/condor/execute/dir_4384/pegasus.fXoYd4DfZ/frequency,-c   2   -pop   ALL,111.4,0,0
mutation_overlap_ID0000043,compute,0,1598687077.0,,,1598687082.0,1598687105.0,1598687124.0,1598687124.0,1598687129.0,5.0,,23.0,19.0,5.0,5.0,1431372.0,4.0,145849.0,panorama,condorpool,worker-2,mutation_overlap,/var/lib/condor/execute/dir_18204/pegasus.OvFo7honb/mutation_overlap,-c   2   -pop   EUR,4.2,0,0
frequency_ID0000046,compute,0,1598687077.0,,,1598687082.0,1598687105.0,1598687239.0,1598687239.0,1598687245.0,5.0,,23.0,134.0,6.0,4.0,1423483.0,4.0,268290.0,panorama,condorpool,worker-4,frequency,/var/lib/condor/execute/dir_25238/pegasus.tL75sLDLF/frequency,-c   2   -pop   EAS,110.1,0,0
mutation_overlap_ID0000041,compute,0,1598687077.0,,,1598687082.0,1598687105.0,1598687124.0,1598687124.0,1598687129.0,5.0,,23.0,19.0,5.0,4.0,1430308.0,4.0,146292.0,panorama,condorpool,worker-1,mutation_overlap,/var/lib/condor/execute/dir_27912/pegasus.JeznKUc4K/mutation_overlap,-c   2   -pop   AMR,3.3,0,0
frequency_ID0000048,compute,0,1598687077.0,,,1598687082.0,1598687105.0,1598687234.0,1598687234.0,1598687239.0,5.0,,23.0,129.0,5.0,3.0,1426675.0,4.0,275194.0,panorama,condorpool,worker-0,frequency,/var/lib/condor/execute/dir_567/pegasus.c5kI9v0qX/frequency,-c   2   -pop   AFR,112.0,0,0
frequency_ID0000042,compute,0,1598687077.0,,,1598687082.0,1598687105.0,1598687239.0,1598687239.0,1598687245.0,5.0,,23.0,134.0,6.0,4.0,1422835.0,4.0,261773.0,panorama,condorpool,worker-1,frequency,/var/lib/condor/execute/dir_27913/pegasus.gGuXwKul4/frequency,-c   2   -pop   AMR,108.8,0,0
mutation_overlap_ID0000047,compute,0,1598687077.0,,,1598687082.0,1598687105.0,1598687124.0,1598687124.0,1598687129.0,5.0,,23.0,19.0,5.0,4.0,1434148.0,5.0,148792.0,panorama,condorpool,worker-3,mutation_overlap,/var/lib/condor/execute/dir_4387/pegasus.0EMWWYVQy/mutation_overlap,-c   2   -pop   AFR,5.1,0,0
mutation_overlap_ID0000051,compute,0,1598687077.0,,,1598687082.0,1598687105.0,1598687149.0,1598687149.0,1598687154.0,5.0,,23.0,44.0,5.0,4.0,1454060.0,4.0,171517.0,panorama,condorpool,worker-4,mutation_overlap,/var/lib/condor/execute/dir_25239/pegasus.rATDM1Dqg/mutation_overlap,-c   2   -pop   ALL,26.0,0,0
mutation_overlap_ID0000039,compute,0,1598687077.0,,,1598687082.0,1598687105.0,1598687124.0,1598687124.0,1598687129.0,5.0,,23.0,19.0,5.0,4.0,1426916.0,4.0,140951.0,panorama,condorpool,worker-0,mutation_overlap,/var/lib/condor/execute/dir_568/pegasus.KTWCYhytM/mutation_overlap,-c   2   -pop   GBR,2.2,0,0
mutation_overlap_ID0000049,compute,0,1598687077.0,,,1598687082.0,1598687105.0,1598687124.0,1598687124.0,1598687129.0,5.0,,23.0,19.0,5.0,5.0,1431308.0,4.0,147448.0,panorama,condorpool,worker-2,mutation_overlap,/var/lib/condor/execute/dir_18205/pegasus.BUP7pArU2/mutation_overlap,-c   2   -pop   SAS,4.2,0,0
mutation_overlap_ID0000045,compute,0,1598687077.0,,,1598687082.0,1598687105.0,1598687124.0,1598687124.0,1598687129.0,5.0,,23.0,19.0,5.0,4.0,1430956.0,4.0,146729.0,panorama,condorpool,worker-1,mutation_overlap,/var/lib/condor/execute/dir_27915/pegasus.YJYBvxFPd/mutation_overlap,-c   2   -pop   EAS,4.1,0,0
