,type,is_clustered,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_casa_wind_wf-20200817T051428Z_0_condorpool,auxiliary,0,1621040972.0,,,1621040976.0,1621040978.0,1621040986.0,1621040986.0,1621040991.0,4.0,,2.0,8.0,5.0,,,,,panorama,local,master,pegasus::dirmanager,/home/panorama/pegasus-4.9.3panorama/bin/pegasus-transfer,,0.2,0,0
gunzip_ID0000016,compute,0,1621040991.0,,,1621040997.0,1621041018.0,1621041032.0,1621041032.0,1621041037.0,6.0,,21.0,14.0,5.0,2.0,12552366.0,5.0,25879224.0,panorama,condorpool,worker-3,gunzip,/bin/gunzip,ftworth.tx-20170329-071051.netcdf.gz,0.3,0,0
gunzip_ID0000005,compute,0,1621040991.0,,,1621040997.0,1621041018.0,1621041032.0,1621041032.0,1621041037.0,6.0,,21.0,14.0,5.0,5.0,840691.0,5.0,22147600.0,panorama,condorpool,worker-4,gunzip,/bin/gunzip,addison.tx-20170329-071008.netcdf.gz,0.1,0,0
gunzip_ID0000017,compute,0,1621040991.0,,,1621040997.0,1621041018.0,1621041037.0,1621041037.0,1621041042.0,6.0,,21.0,19.0,5.0,2.0,11580120.0,6.0,23863644.0,panorama,condorpool,worker-4,gunzip,/bin/gunzip,arlington.tx-20170329-071055.netcdf.gz,0.3,0,0
gunzip_ID0000006,compute,0,1621040991.0,,,1621040997.0,1621041018.0,1621041032.0,1621041032.0,1621041037.0,6.0,,21.0,14.0,5.0,3.0,12563527.0,6.0,25844256.0,panorama,condorpool,worker-1,gunzip,/bin/gunzip,ftworth.tx-20170329-071011.netcdf.gz,0.3,0,0
gunzip_ID0000007,compute,0,1621040991.0,,,1621040997.0,1621041018.0,1621041037.0,1621041037.0,1621041042.0,6.0,,21.0,19.0,5.0,5.0,11544989.0,6.0,23863644.0,panorama,condorpool,worker-4,gunzip,/bin/gunzip,arlington.tx-20170329-071015.netcdf.gz,0.3,0,0
gunzip_ID0000012,compute,0,1621040991.0,,,1621040997.0,1621041018.0,1621041032.0,1621041032.0,1621041037.0,6.0,,21.0,14.0,5.0,3.0,12530998.0,6.0,25844256.0,panorama,condorpool,worker-1,gunzip,/bin/gunzip,ftworth.tx-20170329-071031.netcdf.gz,0.3,0,0
gunzip_ID0000001,compute,0,1621040991.0,,,1621040997.0,1621041018.0,1621041032.0,1621041032.0,1621041037.0,6.0,,21.0,14.0,5.0,3.0,4745670.0,5.0,14534020.0,panorama,condorpool,worker-0,gunzip,/bin/gunzip,denton.tx-20170329-071001.netcdf.gz,0.1,0,0
gunzip_ID0000013,compute,0,1621040991.0,,,1621040997.0,1621041018.0,1621041032.0,1621041032.0,1621041037.0,6.0,,21.0,14.0,5.0,3.0,11598050.0,5.0,23863644.0,panorama,condorpool,worker-2,gunzip,/bin/gunzip,arlington.tx-20170329-071035.netcdf.gz,0.3,0,0
gunzip_ID0000008,compute,0,1621040991.0,,,1621040997.0,1621041018.0,1621041032.0,1621041032.0,1621041037.0,6.0,,21.0,14.0,5.0,3.0,963268.0,5.0,5205708.0,panorama,condorpool,worker-0,gunzip,/bin/gunzip,cleburne.tx-20170329-071025.netcdf.gz,0.0,0,0
gunzip_ID0000014,compute,0,1621040991.0,,,1621040997.0,1621041018.0,1621041032.0,1621041032.0,1621041037.0,6.0,,21.0,14.0,5.0,3.0,11651311.0,5.0,23464772.0,panorama,condorpool,worker-4,gunzip,/bin/gunzip,midlothian.tx-20170329-071047.netcdf.gz,0.3,0,0
gunzip_ID0000003,compute,0,1621040991.0,,,1621040997.0,1621041018.0,1621041037.0,1621041037.0,1621041042.0,6.0,,21.0,19.0,5.0,2.0,11847995.0,5.0,23500000.0,panorama,condorpool,worker-0,gunzip,/bin/gunzip,midlothian.tx-20170329-071007.netcdf.gz,0.3,0,0
gunzip_ID0000015,compute,0,1621040991.0,,,1621040997.0,1621041018.0,1621041032.0,1621041032.0,1621041037.0,6.0,,21.0,14.0,5.0,2.0,10526507.0,5.0,24444828.0,panorama,condorpool,worker-3,gunzip,/bin/gunzip,mesquite.tx-20170329-071047.netcdf.gz,0.3,0,0
gunzip_ID0000004,compute,0,1621040991.0,,,1621040997.0,1621041012.0,1621041032.0,1621041032.0,1621041037.0,6.0,,15.0,20.0,5.0,3.0,10463010.0,8.0,24315676.0,panorama,condorpool,worker-3,gunzip,/bin/gunzip,mesquite.tx-20170329-071007.netcdf.gz,0.3,0,0
gunzip_ID0000010,compute,0,1621040991.0,,,1621040997.0,1621041010.0,1621041022.0,1621041022.0,1621041027.0,6.0,,13.0,12.0,5.0,2.0,10581487.0,4.0,24412540.0,panorama,condorpool,worker-3,gunzip,/bin/gunzip,mesquite.tx-20170329-071027.netcdf.gz,0.3,0,0
gunzip_ID0000011,compute,0,1621040991.0,,,1621040997.0,1621040997.0,1621041012.0,1621041012.0,1621041017.0,6.0,,0.0,15.0,5.0,7.0,4576214.0,5.0,14513920.0,panorama,condorpool,worker-3,gunzip,/bin/gunzip,denton.tx-20170329-071027.netcdf.gz,0.1,0,0
gunzip_ID0000009,compute,0,1621040991.0,,,1621040997.0,1621040997.0,1621041012.0,1621041012.0,1621041017.0,6.0,,0.0,15.0,5.0,3.0,11839689.0,4.0,23464772.0,panorama,condorpool,worker-3,gunzip,/bin/gunzip,midlothian.tx-20170329-071027.netcdf.gz,0.3,0,0
