0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.303528308868408203e+00,2.762973352033660790e-01,2.983193277310924318e-01
1.524053096771240234e+00,3.225806451612903136e-01,3.151260504201680579e-01
1.598720312118530273e+00,2.762973352033660790e-01,2.983193277310924318e-01
1.382647275924682617e+00,2.762973352033660790e-01,2.983193277310924318e-01
1.227666258811950684e+00,3.141654978962131750e-01,3.025210084033613245e-01
1.401405930519104004e+00,2.762973352033660790e-01,2.983193277310924318e-01
1.281090497970581055e+00,3.352033660589060493e-01,3.277310924369747913e-01
1.377633571624755859e+00,3.534361851332398219e-01,3.361344537815126321e-01
1.414798498153686523e+00,3.323983169705470031e-01,3.235294117647058987e-01
1.294725298881530762e+00,4.305750350631136203e-01,4.033613445378151363e-01
1.545255064964294434e+00,3.604488078541374652e-01,3.151260504201680579e-01
1.239200115203857422e+00,3.211781206171108183e-01,3.151260504201680579e-01
1.488389015197753906e+00,4.389901823281907589e-01,4.537815126050420145e-01
1.424176216125488281e+00,3.380084151472650955e-01,3.109243697478991653e-01
1.574967861175537109e+00,3.730715287517531453e-01,3.613445378151260434e-01
1.367455124855041504e+00,3.492286115007012803e-01,3.487394957983193100e-01
1.325104475021362305e+00,4.081346423562412506e-01,4.033613445378151363e-01
1.276234388351440430e+00,4.389901823281907589e-01,4.159663865546218697e-01
1.224355340003967285e+00,4.530154277699859899e-01,4.411764705882352811e-01
1.461960077285766602e+00,4.025245441795231582e-01,4.201680672268907624e-01
1.399966359138488770e+00,4.572230014025245315e-01,4.663865546218487479e-01
1.321605205535888672e+00,4.852734922861149935e-01,4.873949579831932666e-01
1.239639759063720703e+00,4.656381486676016701e-01,4.579831932773109071e-01
1.349478006362915039e+00,3.309957924263674522e-01,3.487394957983193100e-01
1.209526538848876953e+00,4.053295932678822044e-01,3.697478991596638842e-01
1.273312926292419434e+00,4.375876577840112081e-01,4.495798319327731218e-01
1.247815728187561035e+00,4.754558204768583596e-01,4.873949579831932666e-01
1.142926335334777832e+00,4.488078541374473929e-01,4.663865546218487479e-01
1.182018041610717773e+00,4.361851332398317127e-01,4.579831932773109071e-01
1.633468031883239746e+00,5.007012622720897754e-01,5.000000000000000000e-01
1.469438076019287109e+00,3.828892005610098348e-01,3.739495798319327768e-01
1.154637813568115234e+00,5.133239831697055111e-01,5.126050420168066779e-01
1.089159965515136719e+00,4.530154277699859899e-01,4.831932773109243739e-01
1.283175587654113770e+00,4.796633941093969011e-01,4.915966386554621592e-01
1.154044151306152344e+00,4.824684431977559473e-01,4.831932773109243739e-01
9.527708888053894043e-01,4.740532959326788087e-01,5.084033613445377853e-01
9.775349497795104980e-01,4.361851332398317127e-01,4.411764705882352811e-01
1.030238747596740723e+00,4.530154277699859899e-01,4.747899159663865332e-01
1.247515797615051270e+00,5.147265077138849509e-01,5.420168067226890374e-01
9.605838060379028320e-01,5.161290322580645018e-01,5.210084033613445742e-01
1.038222432136535645e+00,5.133239831697055111e-01,5.210084033613445742e-01
9.699185490608215332e-01,4.263674614305750232e-01,4.243697478991596550e-01
1.056958794593811035e+00,4.446002805049088513e-01,4.411764705882352811e-01
1.309861660003662109e+00,4.291725105189340694e-01,4.369747899159663884e-01
1.412527561187744141e+00,5.245441795231416959e-01,5.630252100840336116e-01
1.000341415405273438e+00,4.852734922861149935e-01,4.957983193277311074e-01
1.131686806678771973e+00,5.371669004207573206e-01,5.672268907563025042e-01
1.161229610443115234e+00,4.796633941093969011e-01,4.495798319327731218e-01
1.198955416679382324e+00,5.399719495091164223e-01,5.588235294117647189e-01
9.621913433074951172e-01,5.245441795231416959e-01,5.546218487394958263e-01
1.268765449523925781e+00,5.525946704067321580e-01,5.924369747899159711e-01
8.473870754241943359e-01,5.694249649368864352e-01,5.546218487394958263e-01
1.612267374992370605e+00,5.245441795231416959e-01,5.210084033613445742e-01
1.138501524925231934e+00,4.698457223001402672e-01,4.705882352941176405e-01
1.240853786468505859e+00,5.175315568022440527e-01,5.084033613445377853e-01
1.333725810050964355e+00,5.315568022440392282e-01,5.420168067226890374e-01
8.933088779449462891e-01,5.539971949509115978e-01,5.504201680672269337e-01
7.327874302864074707e-01,5.427769985974754130e-01,5.336134453781512521e-01
8.100881576538085938e-01,5.862552594670407125e-01,5.798319327731092931e-01
8.266937732696533203e-01,5.694249649368864352e-01,5.966386554621848637e-01
1.151314258575439453e+00,5.007012622720897754e-01,5.252100840336134668e-01
1.008953928947448730e+00,5.876577840112201523e-01,6.092436974789915416e-01
1.627493500709533691e+00,5.582047685834502504e-01,5.882352941176470784e-01
1.009081125259399414e+00,5.231416549789621451e-01,5.168067226890756816e-01
1.112705588340759277e+00,5.806451612903226200e-01,5.798319327731092931e-01
1.060619354248046875e+00,4.964936886395511784e-01,5.294117647058823595e-01
9.955847263336181641e-01,5.834502103786816107e-01,6.050420168067226490e-01
1.107684373855590820e+00,5.511921458625526071e-01,5.798319327731092931e-01
9.429114460945129395e-01,5.343618513323983299e-01,5.630252100840336116e-01
9.440610408782958984e-01,5.666199158485273335e-01,5.714285714285713969e-01
1.135973572731018066e+00,6.129032258064516236e-01,6.302521008403361158e-01
9.941220879554748535e-01,5.610098176718092411e-01,5.672268907563025042e-01
8.292605876922607422e-01,5.960729312762973464e-01,6.008403361344537563e-01
1.248514771461486816e+00,4.908835904628330860e-01,5.252100840336134668e-01
1.223478794097900391e+00,5.764375876577839675e-01,5.966386554621848637e-01
8.519071936607360840e-01,6.213183730715287068e-01,6.218487394957983305e-01
8.812126517295837402e-01,6.129032258064516236e-01,6.512605042016806900e-01
8.364734053611755371e-01,5.736325385694249768e-01,6.008403361344537563e-01
1.270844936370849609e+00,5.553997194950911487e-01,5.756302521008402895e-01
1.198194622993469238e+00,5.652173913043477826e-01,5.840336134453781858e-01
7.108623981475830078e-01,5.778401122019635183e-01,5.840336134453781858e-01
9.571267366409301758e-01,6.171107994389901652e-01,6.470588235294117974e-01
8.656542897224426270e-01,5.119214586255259603e-01,5.420168067226890374e-01
8.631360530853271484e-01,5.357643758765778808e-01,5.588235294117647189e-01
7.430665493011474609e-01,5.638148667601683428e-01,5.756302521008402895e-01
7.810024023056030273e-01,5.820476858345020599e-01,6.008403361344537563e-01
1.104151725769042969e+00,5.932678821879382447e-01,6.218487394957983305e-01
1.222242832183837891e+00,6.381486676016829840e-01,6.848739495798319421e-01
8.663632869720458984e-01,5.946704067321177956e-01,6.134453781512605453e-01
9.198076725006103516e-01,6.143057503506311745e-01,6.302521008403361158e-01
8.056459426879882812e-01,6.213183730715287068e-01,6.386554621848739011e-01
9.187502264976501465e-01,5.357643758765778808e-01,5.462184873949579300e-01
1.039364576339721680e+00,5.343618513323983299e-01,5.630252100840336116e-01
6.831195354461669922e-01,5.736325385694249768e-01,5.882352941176470784e-01
7.680114507675170898e-01,5.876577840112201523e-01,6.176470588235294379e-01
1.182098984718322754e+00,6.058906030855539804e-01,6.554621848739495826e-01
8.180254101753234863e-01,6.100981767180925219e-01,5.882352941176470784e-01
1.206942677497863770e+00,5.932678821879382447e-01,6.092436974789915416e-01
6.397860646247863770e-01,5.862552594670407125e-01,5.798319327731092931e-01
9.705870151519775391e-01,6.227208976157082576e-01,6.386554621848739011e-01
8.478227853775024414e-01,6.437587657784010764e-01,6.806722689075630495e-01
1.114893078804016113e+00,6.409537166900420857e-01,6.806722689075630495e-01
8.986294269561767578e-01,5.848527349228611616e-01,6.092436974789915416e-01
6.101571917533874512e-01,6.269284712482467992e-01,6.344537815126050084e-01
9.992546439170837402e-01,6.493688639551191688e-01,6.680672268907562605e-01
1.236555576324462891e+00,6.409537166900420857e-01,6.890756302521008347e-01
6.728200912475585938e-01,5.413744740532959732e-01,5.630252100840336116e-01
7.129781246185302734e-01,5.455820476858345147e-01,5.336134453781512521e-01
1.048952102661132812e+00,6.044880785413744295e-01,6.134453781512605453e-01
