0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.403542995452880859e+00,3.258335592301436767e-01,3.300813008130081272e-01
1.404595851898193359e+00,3.258335592301436767e-01,3.300813008130081272e-01
1.412262201309204102e+00,3.258335592301436767e-01,3.300813008130081272e-01
1.400387048721313477e+00,3.258335592301436767e-01,3.300813008130081272e-01
1.413093090057373047e+00,3.258335592301436767e-01,3.300813008130081272e-01
1.409126400947570801e+00,3.258335592301436767e-01,3.300813008130081272e-01
1.396108627319335938e+00,3.258335592301436767e-01,3.300813008130081272e-01
1.401703357696533203e+00,3.258335592301436767e-01,3.300813008130081272e-01
1.398503661155700684e+00,3.258335592301436767e-01,3.300813008130081272e-01
1.389092922210693359e+00,3.258335592301436767e-01,3.300813008130081272e-01
1.392595052719116211e+00,3.261046354025481375e-01,3.300813008130081272e-01
1.385819554328918457e+00,3.261046354025481375e-01,3.300813008130081272e-01
1.377370357513427734e+00,3.261046354025481375e-01,3.300813008130081272e-01
1.370600223541259766e+00,3.266467877473570036e-01,3.308943089430894102e-01
1.355811953544616699e+00,3.274600162645703305e-01,3.317073170731707488e-01
1.346006512641906738e+00,3.331526158850637298e-01,3.349593495934959364e-01
1.348279476165771484e+00,3.366766061263214982e-01,3.414634146341463672e-01
1.333763480186462402e+00,3.388452155055570736e-01,3.390243902439024626e-01
1.326837539672851562e+00,3.407427487123881882e-01,3.414634146341463672e-01
1.309307932853698730e+00,3.426402819192193028e-01,3.455284552845528379e-01
1.303438186645507812e+00,3.589048522634860627e-01,3.585365853658536439e-01
1.309269189834594727e+00,3.626999186771482919e-01,3.642276422764227917e-01
1.290366172790527344e+00,3.689346706424505018e-01,3.699186991869918839e-01
1.271832108497619629e+00,3.746272702629439011e-01,3.747967479674796931e-01
1.282217860221862793e+00,3.819463269178638987e-01,3.869918699186991606e-01
1.259618043899536133e+00,3.938736785036595078e-01,4.024390243902439268e-01
1.264325380325317383e+00,3.992952019517484463e-01,4.081300813008130191e-01
1.242197632789611816e+00,4.063431824342640386e-01,4.138211382113821113e-01
1.250512242317199707e+00,4.133911629167796309e-01,4.195121951219512035e-01
1.244263052940368652e+00,4.177283816752507262e-01,4.243902439024390127e-01
1.238645076751708984e+00,4.242342098129574524e-01,4.260162601626016343e-01
1.218861818313598633e+00,4.293846570886419300e-01,4.325203252032520096e-01
1.217019200325012207e+00,4.331797235023041592e-01,4.365853658536585358e-01
1.218023180961608887e+00,4.388723231227975030e-01,4.390243902439024404e-01
1.215442776679992676e+00,4.421252371916508661e-01,4.414634146341463450e-01
1.212764024734497070e+00,4.421252371916508661e-01,4.406504065040650620e-01
1.188460707664489746e+00,4.486310653293575368e-01,4.447154471544715326e-01
1.191896796226501465e+00,4.459203036053130953e-01,4.439024390243902496e-01
1.173254609107971191e+00,4.537815126050420145e-01,4.495934959349593418e-01
1.177637219429016113e+00,4.551368934670642630e-01,4.512195121951219634e-01
1.178182482719421387e+00,4.537815126050420145e-01,4.463414634146341542e-01
1.160323619842529297e+00,4.559501219842775899e-01,4.504065040650406249e-01
1.149383187294006348e+00,4.613716454323664728e-01,4.560975609756097726e-01
1.132408976554870605e+00,4.624559501219842605e-01,4.593495934959349603e-01
1.121405363082885742e+00,4.629981024667931822e-01,4.617886178861788649e-01
1.106009960174560547e+00,4.651667118460287575e-01,4.634146341463414864e-01
1.099359631538391113e+00,4.673353212252642774e-01,4.674796747967479571e-01
1.092998981475830078e+00,4.689617782596909867e-01,4.666666666666666741e-01
1.098422884941101074e+00,4.743833017077798697e-01,4.723577235772357663e-01
1.067462444305419922e+00,4.762808349146109843e-01,4.780487804878048586e-01
1.059978961944580078e+00,4.792626728110598866e-01,4.813008130081301017e-01
1.038240790367126465e+00,4.846841962591488251e-01,4.813008130081301017e-01
1.049727678298950195e+00,4.854974247763621520e-01,4.902439024390243816e-01
1.018719911575317383e+00,4.884792626728110543e-01,4.943089430894309078e-01
1.001288890838623047e+00,4.933586337760910712e-01,5.016260162601625661e-01
1.001663446426391602e+00,4.971537001897533004e-01,4.991869918699187170e-01
9.905208945274353027e-01,4.985090810517755489e-01,5.048780487804878092e-01
9.714182615280151367e-01,5.004066142586066634e-01,4.991869918699187170e-01
9.821907877922058105e-01,5.017619951206289119e-01,5.032520325203252431e-01
9.865022301673889160e-01,5.020330712930333172e-01,5.056910569105691478e-01
9.611074924468994141e-01,5.042016806722688926e-01,5.089430894308942799e-01
9.592041373252868652e-01,5.047438330170778142e-01,5.089430894308942799e-01
