,type,is_clustered,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_1000genome-20200923T161044Z_0_condorpool,auxiliary,0,1600885886.0,,,1600885890.0,1600885891.0,1600885895.0,1600885895.0,1600885900.0,4.0,,1.0,4.0,5.0,,,,,panorama,local,master,pegasus::dirmanager,/home/panorama/pegasus-4.9.3panorama/bin/pegasus-transfer,,0.3,0,0
sifting_ID0000024,compute,0,1600885900.0,,,1600885905.0,1600886116.0,1600886180.0,1600886180.0,1600886185.0,5.0,,211.0,64.0,5.0,48.0,1708157176.0,5.0,1365482.0,panorama,condorpool,worker-0,sifting,/var/lib/condor/execute/dir_3376/pegasus.vpKR1JkPM/sifting,ALL.chr2.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   2,1.9,0,0
sifting_ID0000012,compute,0,1600885900.0,,,1600885905.0,1600886113.0,1600886175.0,1600886175.0,1600886180.0,5.0,,208.0,62.0,5.0,44.0,1580479763.0,4.0,2126612.0,panorama,condorpool,worker-0,sifting,/var/lib/condor/execute/dir_30742/pegasus.FiLJZAt1e/sifting,ALL.chr1.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   1,2.2,0,0
individuals_ID0000021,compute,0,1600885900.0,,,1600885905.0,1600885908.0,1600886165.0,1600886165.0,1600886170.0,5.0,,3.0,257.0,5.0,171.0,1014251457.0,5.0,27974.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_31661/pegasus.u5EJt8vn0/individuals,ALL.chr2.100000.vcf   2   8001   9001   10000,67.6,0,0
individuals_ID0000020,compute,0,1600885900.0,,,1600885905.0,1600885909.0,1600886160.0,1600886160.0,1600886165.0,5.0,,4.0,251.0,5.0,176.0,1014251457.0,6.0,27817.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_12622/pegasus.NWzqORGJq/individuals,ALL.chr2.100000.vcf   2   7001   8001   10000,56.3,0,0
individuals_ID0000009,compute,0,1600885900.0,,,1600885905.0,1600885908.0,1600886170.0,1600886170.0,1600886175.0,5.0,,3.0,262.0,5.0,174.0,1014280442.0,4.0,28017.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_31658/pegasus.DPGFP12pz/individuals,ALL.chr1.100000.vcf   1   8001   9001   10000,67.8,0,0
individuals_ID0000019,compute,0,1600885900.0,,,1600885905.0,1600885908.0,1600886155.0,1600886155.0,1600886160.0,5.0,,3.0,247.0,5.0,173.0,1014251457.0,6.0,27660.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_12618/pegasus.4feZmf19C/individuals,ALL.chr2.100000.vcf   2   6001   7001   10000,56.0,0,0
individuals_ID0000008,compute,0,1600885900.0,,,1600885905.0,1600885908.0,1600886170.0,1600886170.0,1600886175.0,5.0,,3.0,262.0,5.0,168.0,1014280442.0,5.0,28022.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_18281/pegasus.xItGETQJ3/individuals,ALL.chr1.100000.vcf   1   7001   8001   10000,68.6,0,0
individuals_ID0000014,compute,0,1600885900.0,,,1600885905.0,1600885908.0,1600886160.0,1600886160.0,1600886165.0,5.0,,3.0,252.0,5.0,166.0,1014251457.0,5.0,27600.0,panorama,condorpool,worker-0,individuals,/var/lib/condor/execute/dir_7236/pegasus.g5JP4qa3G/individuals,ALL.chr2.100000.vcf   2   1001   2001   10000,69.5,0,0
individuals_ID0000003,compute,0,1600885900.0,,,1600885905.0,1600885908.0,1600886155.0,1600886155.0,1600886160.0,5.0,,3.0,247.0,5.0,170.0,1014280442.0,5.0,27486.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_12614/pegasus.WhWwfD2WF/individuals,ALL.chr1.100000.vcf   1   2001   3001   10000,56.1,0,0
individuals_ID0000013,compute,0,1600885900.0,,,1600885905.0,1600885908.0,1600886170.0,1600886170.0,1600886175.0,5.0,,3.0,262.0,5.0,170.0,1014251457.0,5.0,28076.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_18288/pegasus.WVzkye0rx/individuals,ALL.chr2.100000.vcf   2   1   1001   10000,62.4,0,0
individuals_ID0000010,compute,0,1600885900.0,,,1600885905.0,1600885908.0,1600886170.0,1600886170.0,1600886175.0,5.0,,3.0,262.0,5.0,174.0,1014280442.0,5.0,27995.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_31659/pegasus.59hLTHmhm/individuals,ALL.chr1.100000.vcf   1   9001   10001   10000,68.2,0,0
individuals_ID0000001,compute,0,1600885900.0,,,1600885905.0,1600885908.0,1600886160.0,1600886160.0,1600886165.0,5.0,,3.0,252.0,5.0,164.0,1014280442.0,4.0,28011.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_18278/pegasus.HDWh71YhM/individuals,ALL.chr1.100000.vcf   1   1   1001   10000,69.0,0,0
individuals_ID0000002,compute,0,1600885900.0,,,1600885905.0,1600885908.0,1600886155.0,1600886155.0,1600886160.0,5.0,,3.0,247.0,5.0,164.0,1014280442.0,4.0,27572.0,panorama,condorpool,worker-0,individuals,/var/lib/condor/execute/dir_7235/pegasus.gsLmgRS13/individuals,ALL.chr1.100000.vcf   1   1001   2001   10000,69.5,0,0
individuals_ID0000004,compute,0,1600885900.0,,,1600885905.0,1600885908.0,1600886155.0,1600886155.0,1600886160.0,5.0,,3.0,247.0,5.0,172.0,1014280442.0,6.0,27692.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_12613/pegasus.KYMFWM7j8/individuals,ALL.chr1.100000.vcf   1   3001   4001   10000,56.3,0,0
individuals_ID0000005,compute,0,1600885900.0,,,1600885905.0,1600885907.0,1600886115.0,1600886115.0,1600886120.0,5.0,,2.0,208.0,5.0,133.0,1014280442.0,4.0,27879.0,panorama,condorpool,worker-0,individuals,/var/lib/condor/execute/dir_7227/pegasus.KNsU23LX8/individuals,ALL.chr1.100000.vcf   1   4001   5001   10000,69.7,0,0
individuals_ID0000016,compute,0,1600885900.0,,,1600885905.0,1600885908.0,1600886175.0,1600886175.0,1600886180.0,5.0,,3.0,267.0,5.0,175.0,1014251457.0,5.0,28082.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_31654/pegasus.YTiHMYL5p/individuals,ALL.chr2.100000.vcf   2   3001   4001   10000,67.9,0,0
individuals_ID0000015,compute,0,1600885900.0,,,1600885905.0,1600885907.0,1600886165.0,1600886165.0,1600886170.0,5.0,,2.0,258.0,5.0,170.0,1014251457.0,5.0,28066.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_18273/pegasus.er61qW3v7/individuals,ALL.chr2.100000.vcf   2   2001   3001   10000,68.5,0,0
individuals_ID0000017,compute,0,1600885900.0,,,1600885905.0,1600885907.0,1600886120.0,1600886120.0,1600886125.0,5.0,,2.0,213.0,5.0,135.0,1014251457.0,4.0,27940.0,panorama,condorpool,worker-0,individuals,/var/lib/condor/execute/dir_7228/pegasus.8vpquxWX4/individuals,ALL.chr2.100000.vcf   2   4001   5001   10000,69.8,0,0
individuals_ID0000007,compute,0,1600885900.0,,,1600885905.0,1600885908.0,1600886175.0,1600886175.0,1600886180.0,5.0,,3.0,267.0,5.0,175.0,1014280442.0,5.0,28055.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_18284/pegasus.Nq5CNgOBh/individuals,ALL.chr1.100000.vcf   1   6001   7001   10000,62.6,0,0
individuals_ID0000018,compute,0,1600885900.0,,,1600885905.0,1600885907.0,1600886170.0,1600886170.0,1600886175.0,5.0,,2.0,263.0,5.0,173.0,1014251457.0,4.0,28018.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_18277/pegasus.02vbunqaW/individuals,ALL.chr2.100000.vcf   2   5001   6001   10000,68.5,0,0
individuals_ID0000022,compute,0,1600885900.0,,,1600885905.0,1600885908.0,1600886160.0,1600886160.0,1600886165.0,5.0,,3.0,252.0,5.0,163.0,1014251457.0,5.0,28098.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_18285/pegasus.2JOOR6W4V/individuals,ALL.chr2.100000.vcf   2   9001   10001   10000,63.0,0,0
