,type,is_clustered,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_casa_wind_wf-20200817T051929Z_0_condorpool,auxiliary,0,1620873279.0,,,1620873283.0,1620873285.0,1620873293.0,1620873293.0,1620873298.0,4.0,,2.0,8.0,5.0,,,,,panorama,local,master,pegasus::dirmanager,/home/panorama/pegasus-4.9.3panorama/bin/pegasus-transfer,,0.2,0,0
gunzip_ID0000016,compute,0,1620873298.0,,,1620873304.0,1620873321.0,1620873339.0,1620873339.0,1620873344.0,6.0,,17.0,18.0,5.0,3.0,12832699.0,8.0,25844256.0,panorama,condorpool,worker-4,gunzip,/bin/gunzip,ftworth.tx-20170329-071551.netcdf.gz,0.3,0,0
gunzip_ID0000005,compute,0,1620873298.0,,,1620873304.0,1620873321.0,1620873339.0,1620873339.0,1620873344.0,6.0,,17.0,18.0,5.0,4.0,10583754.0,7.0,24380252.0,panorama,condorpool,worker-0,gunzip,/bin/gunzip,mesquite.tx-20170329-071507.netcdf.gz,0.3,0,0
gunzip_ID0000017,compute,0,1620873298.0,,,1620873304.0,1620873321.0,1620873339.0,1620873339.0,1620873344.0,6.0,,17.0,18.0,5.0,4.0,11645632.0,8.0,23863644.0,panorama,condorpool,worker-3,gunzip,/bin/gunzip,arlington.tx-20170329-071555.netcdf.gz,0.3,0,0
gunzip_ID0000006,compute,0,1620873298.0,,,1620873304.0,1620873321.0,1620873339.0,1620873339.0,1620873344.0,6.0,,17.0,18.0,5.0,4.0,12727260.0,8.0,25844256.0,panorama,condorpool,worker-2,gunzip,/bin/gunzip,ftworth.tx-20170329-071511.netcdf.gz,0.3,0,0
gunzip_ID0000007,compute,0,1620873298.0,,,1620873304.0,1620873321.0,1620873339.0,1620873339.0,1620873344.0,6.0,,17.0,18.0,5.0,4.0,11636126.0,8.0,23895932.0,panorama,condorpool,worker-1,gunzip,/bin/gunzip,arlington.tx-20170329-071515.netcdf.gz,0.3,0,0
gunzip_ID0000012,compute,0,1620873298.0,,,1620873304.0,1620873321.0,1620873339.0,1620873339.0,1620873344.0,6.0,,17.0,18.0,5.0,4.0,12810532.0,8.0,25879224.0,panorama,condorpool,worker-0,gunzip,/bin/gunzip,ftworth.tx-20170329-071531.netcdf.gz,0.3,0,0
gunzip_ID0000001,compute,0,1620873298.0,,,1620873304.0,1620873321.0,1620873334.0,1620873334.0,1620873339.0,6.0,,17.0,13.0,5.0,3.0,4757536.0,8.0,14534020.0,panorama,condorpool,worker-3,gunzip,/bin/gunzip,denton.tx-20170329-071501.netcdf.gz,0.1,0,0
gunzip_ID0000013,compute,0,1620873298.0,,,1620873304.0,1620873320.0,1620873339.0,1620873339.0,1620873344.0,6.0,,16.0,19.0,5.0,4.0,11665396.0,8.0,23863644.0,panorama,condorpool,worker-2,gunzip,/bin/gunzip,arlington.tx-20170329-071535.netcdf.gz,0.3,0,0
gunzip_ID0000008,compute,0,1620873298.0,,,1620873304.0,1620873321.0,1620873334.0,1620873334.0,1620873339.0,6.0,,17.0,13.0,5.0,3.0,1099103.0,7.0,5205708.0,panorama,condorpool,worker-4,gunzip,/bin/gunzip,cleburne.tx-20170329-071525.netcdf.gz,0.0,0,0
gunzip_ID0000014,compute,0,1620873298.0,,,1620873303.0,1620873320.0,1620873339.0,1620873339.0,1620873344.0,5.0,,17.0,19.0,5.0,4.0,11725943.0,8.0,23464772.0,panorama,condorpool,worker-4,gunzip,/bin/gunzip,midlothian.tx-20170329-071547.netcdf.gz,0.3,0,0
gunzip_ID0000003,compute,0,1620873298.0,,,1620873303.0,1620873320.0,1620873334.0,1620873334.0,1620873339.0,5.0,,17.0,14.0,5.0,3.0,1077830.0,7.0,5205708.0,panorama,condorpool,worker-0,gunzip,/bin/gunzip,cleburne.tx-20170329-071502.netcdf.gz,0.0,0,0
gunzip_ID0000015,compute,0,1620873298.0,,,1620873303.0,1620873320.0,1620873339.0,1620873339.0,1620873344.0,5.0,,17.0,19.0,5.0,3.0,10629438.0,9.0,24412540.0,panorama,condorpool,worker-2,gunzip,/bin/gunzip,mesquite.tx-20170329-071547.netcdf.gz,0.3,0,0
gunzip_ID0000004,compute,0,1620873298.0,,,1620873303.0,1620873320.0,1620873334.0,1620873334.0,1620873339.0,5.0,,17.0,14.0,5.0,3.0,11883718.0,7.0,23464772.0,panorama,condorpool,worker-1,gunzip,/bin/gunzip,midlothian.tx-20170329-071507.netcdf.gz,0.3,0,0
gunzip_ID0000010,compute,0,1620873298.0,,,1620873303.0,1620873320.0,1620873339.0,1620873339.0,1620873344.0,5.0,,17.0,19.0,5.0,4.0,10673648.0,8.0,24412540.0,panorama,condorpool,worker-4,gunzip,/bin/gunzip,mesquite.tx-20170329-071527.netcdf.gz,0.3,0,0
gunzip_ID0000011,compute,0,1620873298.0,,,1620873303.0,1620873320.0,1620873334.0,1620873334.0,1620873339.0,5.0,,17.0,14.0,5.0,2.0,4594539.0,6.0,14534020.0,panorama,condorpool,worker-0,gunzip,/bin/gunzip,denton.tx-20170329-071527.netcdf.gz,0.1,0,0
gunzip_ID0000009,compute,0,1620873298.0,,,1620873303.0,1620873320.0,1620873339.0,1620873339.0,1620873344.0,5.0,,17.0,19.0,5.0,4.0,11909276.0,8.0,23464772.0,panorama,condorpool,worker-3,gunzip,/bin/gunzip,midlothian.tx-20170329-071527.netcdf.gz,0.3,0,0
gunzip_ID0000002,compute,0,1620873298.0,,,1620873303.0,1620873320.0,1620873334.0,1620873334.0,1620873339.0,5.0,,17.0,14.0,5.0,3.0,994283.0,8.0,22147600.0,panorama,condorpool,worker-1,gunzip,/bin/gunzip,addison.tx-20170329-071501.netcdf.gz,0.1,0,0
um_vel_ID0000018,compute,0,1620873344.0,,,1620873349.0,1620873349.0,1620873384.0,1620873384.0,1620873389.0,5.0,,0.0,35.0,5.0,24.0,524483580.0,4.0,556900.0,panorama,condorpool,worker-1,um_vel,/opt/UM_VEL/UM_VEL,denton.tx-20170329-071501.netcdf   addison.tx-20170329-071501.netcdf   cleburne.tx-20170329-071502.netcdf   midlothian.tx-20170329-071507.netcdf   mesquite.tx-20170329-071507.netcdf   ftworth.tx-20170329-071511.netcdf   arlington.tx-20170329-071515.netcdf   cleburne.tx-20170329-071525.netcdf   midlothian.tx-20170329-071527.netcdf   mesquite.tx-20170329-071527.netcdf   denton.tx-20170329-071527.netcdf   ftworth.tx-20170329-071531.netcdf   arlington.tx-20170329-071535.netcdf   midlothian.tx-20170329-071547.netcdf   mesquite.tx-20170329-071547.netcdf   ftworth.tx-20170329-071551.netcdf   arlington.tx-20170329-071555.netcdf,2.5,0,0
stage_out_local_condorpool_1_0,transfer,0,1620873389.0,,,1620873394.0,1620873394.0,1620873404.0,1620873404.0,1620873409.0,5.0,,0.0,10.0,5.0,,,4.0,1113800.0,panorama,local,master,pegasus::transfer,/home/panorama/pegasus-4.9.3panorama/bin/pegasus-transfer,--threads   2,0.4,0,0
merged_netcdf2png_ID0000019,compute,0,1620873389.0,,,1620873394.0,1620873395.0,1620873414.0,1620873414.0,1620873419.0,5.0,,1.0,19.0,5.0,10.0,170623105.0,4.0,10828.0,panorama,condorpool,worker-1,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,"-c   max_wind.png   -q   235   -z   11.176,38   -o   MaxVelocity_20170329-071555.png   MaxVelocity_20170329-071555.netcdf",0.2,0,0
