,type,is_clustered,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_casa_wind_wf-20200817T053929Z_0_condorpool,auxiliary,0,1620887354.0,,,1620887358.0,1620887359.0,1620887363.0,1620887363.0,1620887368.0,4.0,,1.0,4.0,5.0,,,,,panorama,local,master,pegasus::dirmanager,/home/panorama/pegasus-4.9.3panorama/bin/pegasus-transfer,,0.3,0,0
gunzip_ID0000016,compute,0,1620887368.0,,,1620887373.0,1620887387.0,1620887403.0,1620887403.0,1620887408.0,5.0,,14.0,16.0,5.0,3.0,13930933.0,8.0,25879224.0,panorama,condorpool,worker-0,gunzip,/bin/gunzip,ftworth.tx-20170329-073551.netcdf.gz,0.3,0,0
gunzip_ID0000005,compute,0,1620887368.0,,,1620887373.0,1620887387.0,1620887403.0,1620887403.0,1620887408.0,5.0,,14.0,16.0,5.0,3.0,14070831.0,8.0,25844256.0,panorama,condorpool,worker-2,gunzip,/bin/gunzip,ftworth.tx-20170329-073511.netcdf.gz,0.3,0,0
gunzip_ID0000017,compute,0,1620887368.0,,,1620887373.0,1620887387.0,1620887403.0,1620887403.0,1620887408.0,5.0,,14.0,16.0,5.0,3.0,11782076.0,9.0,23863644.0,panorama,condorpool,worker-1,gunzip,/bin/gunzip,arlington.tx-20170329-073554.netcdf.gz,0.3,0,0
gunzip_ID0000006,compute,0,1620887368.0,,,1620887373.0,1620887387.0,1620887403.0,1620887403.0,1620887408.0,5.0,,14.0,16.0,5.0,3.0,11708725.0,9.0,23863644.0,panorama,condorpool,worker-4,gunzip,/bin/gunzip,arlington.tx-20170329-073515.netcdf.gz,0.3,0,0
gunzip_ID0000007,compute,0,1620887368.0,,,1620887373.0,1620887387.0,1620887403.0,1620887403.0,1620887408.0,5.0,,14.0,16.0,5.0,3.0,1258853.0,8.0,5205708.0,panorama,condorpool,worker-0,gunzip,/bin/gunzip,cleburne.tx-20170329-073526.netcdf.gz,0.0,0,0
gunzip_ID0000012,compute,0,1620887368.0,,,1620887373.0,1620887387.0,1620887403.0,1620887403.0,1620887408.0,5.0,,14.0,16.0,5.0,3.0,11726379.0,10.0,23863644.0,panorama,condorpool,worker-2,gunzip,/bin/gunzip,arlington.tx-20170329-073534.netcdf.gz,0.3,0,0
gunzip_ID0000001,compute,0,1620887368.0,,,1620887373.0,1620887387.0,1620887403.0,1620887403.0,1620887408.0,5.0,,14.0,16.0,5.0,3.0,4440666.0,8.0,14534020.0,panorama,condorpool,worker-1,gunzip,/bin/gunzip,denton.tx-20170329-073501.netcdf.gz,0.1,0,0
gunzip_ID0000013,compute,0,1620887368.0,,,1620887373.0,1620887387.0,1620887403.0,1620887403.0,1620887408.0,5.0,,14.0,16.0,5.0,2.0,1573539.0,8.0,22147600.0,panorama,condorpool,worker-4,gunzip,/bin/gunzip,addison.tx-20170329-073535.netcdf.gz,0.1,0,0
gunzip_ID0000008,compute,0,1620887368.0,,,1620887373.0,1620887387.0,1620887403.0,1620887403.0,1620887408.0,5.0,,14.0,16.0,5.0,3.0,14100973.0,8.0,27198940.0,panorama,condorpool,worker-3,gunzip,/bin/gunzip,midlothian.tx-20170329-073527.netcdf.gz,0.4,0,0
gunzip_ID0000014,compute,0,1620887368.0,,,1620887373.0,1620887387.0,1620887403.0,1620887403.0,1620887408.0,5.0,,14.0,16.0,5.0,3.0,11364277.0,9.0,24315676.0,panorama,condorpool,worker-3,gunzip,/bin/gunzip,mesquite.tx-20170329-073547.netcdf.gz,0.3,0,0
gunzip_ID0000003,compute,0,1620887368.0,,,1620887373.0,1620887387.0,1620887403.0,1620887403.0,1620887408.0,5.0,,14.0,16.0,5.0,3.0,12115242.0,9.0,23464772.0,panorama,condorpool,worker-2,gunzip,/bin/gunzip,midlothian.tx-20170329-073507.netcdf.gz,0.3,0,0
gunzip_ID0000015,compute,0,1620887368.0,,,1620887373.0,1620887387.0,1620887403.0,1620887403.0,1620887408.0,5.0,,14.0,16.0,5.0,2.0,12027871.0,8.0,23464772.0,panorama,condorpool,worker-2,gunzip,/bin/gunzip,midlothian.tx-20170329-073548.netcdf.gz,0.3,0,0
gunzip_ID0000004,compute,0,1620887368.0,,,1620887373.0,1620887387.0,1620887403.0,1620887403.0,1620887408.0,5.0,,14.0,16.0,5.0,3.0,11333079.0,9.0,24380252.0,panorama,condorpool,worker-1,gunzip,/bin/gunzip,mesquite.tx-20170329-073507.netcdf.gz,0.3,0,0
gunzip_ID0000010,compute,0,1620887368.0,,,1620887373.0,1620887387.0,1620887403.0,1620887403.0,1620887408.0,5.0,,14.0,16.0,5.0,2.0,4267879.0,8.0,14534020.0,panorama,condorpool,worker-4,gunzip,/bin/gunzip,denton.tx-20170329-073527.netcdf.gz,0.1,0,0
gunzip_ID0000011,compute,0,1620887368.0,,,1620887373.0,1620887387.0,1620887403.0,1620887403.0,1620887408.0,5.0,,14.0,16.0,5.0,3.0,14050650.0,9.0,25879224.0,panorama,condorpool,worker-0,gunzip,/bin/gunzip,ftworth.tx-20170329-073531.netcdf.gz,0.3,0,0
gunzip_ID0000009,compute,0,1620887368.0,,,1620887373.0,1620887387.0,1620887403.0,1620887403.0,1620887408.0,5.0,,14.0,16.0,5.0,3.0,11299149.0,8.0,24412540.0,panorama,condorpool,worker-3,gunzip,/bin/gunzip,mesquite.tx-20170329-073527.netcdf.gz,0.3,0,0
gunzip_ID0000002,compute,0,1620887368.0,,,1620887373.0,1620887387.0,1620887403.0,1620887403.0,1620887408.0,5.0,,14.0,16.0,5.0,3.0,1239579.0,8.0,5205708.0,panorama,condorpool,worker-0,gunzip,/bin/gunzip,cleburne.tx-20170329-073502.netcdf.gz,0.0,0,0
um_vel_ID0000018,compute,0,1620887408.0,,,1620887413.0,1620887413.0,1620887443.0,1620887443.0,1620887448.0,5.0,,0.0,30.0,5.0,20.0,528123564.0,5.0,556900.0,panorama,condorpool,worker-2,um_vel,/opt/UM_VEL/UM_VEL,denton.tx-20170329-073501.netcdf   cleburne.tx-20170329-073502.netcdf   midlothian.tx-20170329-073507.netcdf   mesquite.tx-20170329-073507.netcdf   ftworth.tx-20170329-073511.netcdf   arlington.tx-20170329-073515.netcdf   cleburne.tx-20170329-073526.netcdf   midlothian.tx-20170329-073527.netcdf   mesquite.tx-20170329-073527.netcdf   denton.tx-20170329-073527.netcdf   ftworth.tx-20170329-073531.netcdf   arlington.tx-20170329-073534.netcdf   addison.tx-20170329-073535.netcdf   mesquite.tx-20170329-073547.netcdf   midlothian.tx-20170329-073548.netcdf   ftworth.tx-20170329-073551.netcdf   arlington.tx-20170329-073554.netcdf,2.5,0,0
stage_out_local_condorpool_1_0,transfer,0,1620887448.0,,,1620887453.0,1620887453.0,1620887463.0,1620887463.0,1620887468.0,5.0,,0.0,10.0,5.0,,,5.0,1113800.0,panorama,local,master,pegasus::transfer,/home/panorama/pegasus-4.9.3panorama/bin/pegasus-transfer,--threads   2,0.3,0,0
merged_netcdf2png_ID0000019,compute,0,1620887448.0,,,1620887453.0,1620887453.0,1620887473.0,1620887473.0,1620887478.0,5.0,,0.0,20.0,5.0,9.0,170623105.0,5.0,12270.0,panorama,condorpool,worker-2,merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png,"-c   max_wind.png   -q   235   -z   11.176,38   -o   MaxVelocity_20170329-073554.png   MaxVelocity_20170329-073554.netcdf",0.2,0,0
mvt_ID0000020,compute,0,1620887448.0,,,1620887453.0,1620887469.0,1620887543.0,1620887543.0,1620887548.0,5.0,,16.0,74.0,5.0,9.0,170622820.0,4.0,46397.0,panorama,condorpool,worker-2,mvt,/opt/mvt/mvt,MaxVelocity_20170329-073554.netcdf,54.2,0,0
stage_out_local_condorpool_2_0,transfer,0,1620887548.0,,,1620887553.0,1620887553.0,1620887563.0,1620887563.0,1620887568.0,5.0,,0.0,10.0,5.0,,,5.0,117334.0,panorama,local,master,pegasus::transfer,/home/panorama/pegasus-4.9.3panorama/bin/pegasus-transfer,--threads   2,0.4,0,0
