,type,is_clustered,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_casa_nowcast-wf-20190325051300_0_condorpool,auxiliary,0,1621130032.0,,,1621130036.0,1621130037.0,1621130041.0,1621130041.0,1621130046.0,4.0,,1.0,4.0,5.0,,,,,panorama,local,master,pegasus::dirmanager,/home/panorama/pegasus-4.9.3panorama/bin/pegasus-transfer,,0.2,0,0
NowcastToWDSS2_ID0000001,compute,0,1621130046.0,,,1621130051.0,1621130059.0,1621130101.0,1621130101.0,1621130106.0,5.0,,8.0,42.0,5.0,14.0,170222676.0,17.0,5023736.0,panorama,condorpool,worker-2,NowcastToWDSS2,/opt/NowcastToWDSS2/NowcastToWDSS2,MERGE_DARTS_201903250513.nc   .,0.1,0,0
merge_mrtV2_PID2_ID4,compute,1,1621130106.0,,,1621130111.0,1621130133.0,1621130156.0,1621130156.0,1621130161.0,5.0,,22.0,23.0,5.0,13.0,161339857.0,6.0,93906.0,panorama,condorpool,worker-4,mrtV2;mrtV2;mrtV2;mrtV2;mrtV2;mrtV2;mrtV2,/opt/mrtV2/mrtV2;/opt/mrtV2/mrtV2;/opt/mrtV2/mrtV2;/opt/mrtV2/mrtV2;/opt/mrtV2/mrtV2;/opt/mrtV2/mrtV2;/opt/mrtV2/mrtV2,-c   mrtV2_config.txt   PredictedReflectivity_9min_20190325-051300.nc;-c   mrtV2_config.txt   PredictedReflectivity_15min_20190325-051300.nc;-c   mrtV2_config.txt   PredictedReflectivity_14min_20190325-051300.nc;-c   mrtV2_config.txt   PredictedReflectivity_12min_20190325-051300.nc;-c   mrtV2_config.txt   PredictedReflectivity_16min_20190325-051300.nc;-c   mrtV2_config.txt   PredictedReflectivity_17min_20190325-051300.nc;-c   mrtV2_config.txt   PredictedReflectivity_13min_20190325-051300.nc,0.2,0,0
stage_out_local_condorpool_0_0,transfer,0,1621130106.0,,,1621130111.0,1621130111.0,1621130141.0,1621130141.0,1621130146.0,5.0,,0.0,30.0,5.0,,,28.0,10047472.0,panorama,local,master,pegasus::transfer,/home/panorama/pegasus-4.9.3panorama/bin/pegasus-transfer,--threads   2,1.7,0,0
merge_merged_netcdf2png_PID2_ID2,compute,1,1621130106.0,,,1621130111.0,1621130131.0,1621130156.0,1621130156.0,1621130161.0,5.0,,20.0,25.0,5.0,13.0,161552990.0,7.0,181097.0,panorama,condorpool,worker-3,merged_netcdf2png;merged_netcdf2png;merged_netcdf2png;merged_netcdf2png;merged_netcdf2png;merged_netcdf2png;merged_netcdf2png;merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png;/opt/netcdf2png/merged_netcdf2png;/opt/netcdf2png/merged_netcdf2png;/opt/netcdf2png/merged_netcdf2png;/opt/netcdf2png/merged_netcdf2png;/opt/netcdf2png/merged_netcdf2png;/opt/netcdf2png/merged_netcdf2png;/opt/netcdf2png/merged_netcdf2png,"-c   nexrad_ref.png   -q   235   -z   0,75   -o   PredictedReflectivity_1min_20190325-051300.png   PredictedReflectivity_1min_20190325-051300.nc;-c   nexrad_ref.png   -q   235   -z   0,75   -o   PredictedReflectivity_5min_20190325-051300.png   PredictedReflectivity_5min_20190325-051300.nc;-c   nexrad_ref.png   -q   235   -z   0,75   -o   PredictedReflectivity_0min_20190325-051300.png   PredictedReflectivity_0min_20190325-051300.nc;-c   nexrad_ref.png   -q   235   -z   0,75   -o   PredictedReflectivity_2min_20190325-051300.png   PredictedReflectivity_2min_20190325-051300.nc;-c   nexrad_ref.png   -q   235   -z   0,75   -o   PredictedReflectivity_14min_20190325-051300.png   PredictedReflectivity_14min_20190325-051300.nc;-c   nexrad_ref.png   -q   235   -z   0,75   -o   PredictedReflectivity_15min_20190325-051300.png   PredictedReflectivity_15min_20190325-051300.nc;-c   nexrad_ref.png   -q   235   -z   0,75   -o   PredictedReflectivity_3min_20190325-051300.png   PredictedReflectivity_3min_20190325-051300.nc;-c   nexrad_ref.png   -q   235   -z   0,75   -o   PredictedReflectivity_6min_20190325-051300.png   PredictedReflectivity_6min_20190325-051300.nc",0.8,0,0
merge_merged_netcdf2png_PID2_ID1,compute,1,1621130106.0,,,1621130111.0,1621130131.0,1621130156.0,1621130156.0,1621130161.0,5.0,,20.0,25.0,5.0,13.0,161552990.0,7.0,181112.0,panorama,condorpool,worker-1,merged_netcdf2png;merged_netcdf2png;merged_netcdf2png;merged_netcdf2png;merged_netcdf2png;merged_netcdf2png;merged_netcdf2png;merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png;/opt/netcdf2png/merged_netcdf2png;/opt/netcdf2png/merged_netcdf2png;/opt/netcdf2png/merged_netcdf2png;/opt/netcdf2png/merged_netcdf2png;/opt/netcdf2png/merged_netcdf2png;/opt/netcdf2png/merged_netcdf2png;/opt/netcdf2png/merged_netcdf2png,"-c   nexrad_ref.png   -q   235   -z   0,75   -o   PredictedReflectivity_9min_20190325-051300.png   PredictedReflectivity_9min_20190325-051300.nc;-c   nexrad_ref.png   -q   235   -z   0,75   -o   PredictedReflectivity_7min_20190325-051300.png   PredictedReflectivity_7min_20190325-051300.nc;-c   nexrad_ref.png   -q   235   -z   0,75   -o   PredictedReflectivity_12min_20190325-051300.png   PredictedReflectivity_12min_20190325-051300.nc;-c   nexrad_ref.png   -q   235   -z   0,75   -o   PredictedReflectivity_8min_20190325-051300.png   PredictedReflectivity_8min_20190325-051300.nc;-c   nexrad_ref.png   -q   235   -z   0,75   -o   PredictedReflectivity_10min_20190325-051300.png   PredictedReflectivity_10min_20190325-051300.nc;-c   nexrad_ref.png   -q   235   -z   0,75   -o   PredictedReflectivity_16min_20190325-051300.png   PredictedReflectivity_16min_20190325-051300.nc;-c   nexrad_ref.png   -q   235   -z   0,75   -o   PredictedReflectivity_11min_20190325-051300.png   PredictedReflectivity_11min_20190325-051300.nc;-c   nexrad_ref.png   -q   235   -z   0,75   -o   PredictedReflectivity_13min_20190325-051300.png   PredictedReflectivity_13min_20190325-051300.nc",0.8,0,0
merge_merged_netcdf2png_PID2_ID4,compute,1,1621130106.0,,,1621130111.0,1621130133.0,1621130176.0,1621130176.0,1621130181.0,5.0,,22.0,43.0,5.0,27.0,161390934.0,8.0,156259.0,panorama,condorpool,worker-0,merged_netcdf2png;merged_netcdf2png;merged_netcdf2png;merged_netcdf2png;merged_netcdf2png;merged_netcdf2png;merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png;/opt/netcdf2png/merged_netcdf2png;/opt/netcdf2png/merged_netcdf2png;/opt/netcdf2png/merged_netcdf2png;/opt/netcdf2png/merged_netcdf2png;/opt/netcdf2png/merged_netcdf2png;/opt/netcdf2png/merged_netcdf2png,"-c   nexrad_ref.png   -q   235   -z   0,75   -o   PredictedReflectivity_21min_20190325-051300.png   PredictedReflectivity_21min_20190325-051300.nc;-c   nexrad_ref.png   -q   235   -z   0,75   -o   PredictedReflectivity_24min_20190325-051300.png   PredictedReflectivity_24min_20190325-051300.nc;-c   nexrad_ref.png   -q   235   -z   0,75   -o   PredictedReflectivity_23min_20190325-051300.png   PredictedReflectivity_23min_20190325-051300.nc;-c   nexrad_ref.png   -q   235   -z   0,75   -o   PredictedReflectivity_18min_20190325-051300.png   PredictedReflectivity_18min_20190325-051300.nc;-c   nexrad_ref.png   -q   235   -z   0,75   -o   PredictedReflectivity_22min_20190325-051300.png   PredictedReflectivity_22min_20190325-051300.nc;-c   nexrad_ref.png   -q   235   -z   0,75   -o   PredictedReflectivity_26min_20190325-051300.png   PredictedReflectivity_26min_20190325-051300.nc;-c   nexrad_ref.png   -q   235   -z   0,75   -o   PredictedReflectivity_25min_20190325-051300.png   PredictedReflectivity_25min_20190325-051300.nc",0.8,0,0
merge_mrtV2_PID2_ID1,compute,1,1621130106.0,,,1621130111.0,1621130154.0,1621130176.0,1621130176.0,1621130181.0,5.0,,43.0,22.0,5.0,13.0,161501913.0,6.0,112741.0,panorama,condorpool,worker-1,mrtV2;mrtV2;mrtV2;mrtV2;mrtV2;mrtV2,/opt/mrtV2/mrtV2;/opt/mrtV2/mrtV2;/opt/mrtV2/mrtV2;/opt/mrtV2/mrtV2;/opt/mrtV2/mrtV2;/opt/mrtV2/mrtV2,-c   mrtV2_config.txt   PredictedReflectivity_3min_20190325-051300.nc     -c   mrtV2_config.txt   PredictedReflectivity_4min_20190325-051300.nc;-c   mrtV2_config.txt   PredictedReflectivity_0min_20190325-051300.nc;-c   mrtV2_config.txt   PredictedReflectivity_1min_20190325-051300.nc;-c   mrtV2_config.txt   PredictedReflectivity_6min_20190325-051300.nc     -c   mrtV2_config.txt   PredictedReflectivity_7min_20190325-051300.nc;-c   mrtV2_config.txt   PredictedReflectivity_5min_20190325-051300.nc;-c   mrtV2_config.txt   PredictedReflectivity_2min_20190325-051300.nc,0.2,0,0
merge_merged_netcdf2png_PID2_ID3,compute,1,1621130106.0,,,1621130111.0,1621130154.0,1621130181.0,1621130181.0,1621130186.0,5.0,,43.0,27.0,5.0,14.0,161552990.0,7.0,179047.0,panorama,condorpool,worker-3,merged_netcdf2png;merged_netcdf2png;merged_netcdf2png;merged_netcdf2png;merged_netcdf2png;merged_netcdf2png;merged_netcdf2png;merged_netcdf2png,/opt/netcdf2png/merged_netcdf2png;/opt/netcdf2png/merged_netcdf2png;/opt/netcdf2png/merged_netcdf2png;/opt/netcdf2png/merged_netcdf2png;/opt/netcdf2png/merged_netcdf2png;/opt/netcdf2png/merged_netcdf2png;/opt/netcdf2png/merged_netcdf2png;/opt/netcdf2png/merged_netcdf2png,"-c   nexrad_ref.png   -q   235   -z   0,75   -o   PredictedReflectivity_20min_20190325-051300.png   PredictedReflectivity_20min_20190325-051300.nc;-c   nexrad_ref.png   -q   235   -z   0,75   -o   PredictedReflectivity_30min_20190325-051300.png   PredictedReflectivity_30min_20190325-051300.nc;-c   nexrad_ref.png   -q   235   -z   0,75   -o   PredictedReflectivity_28min_20190325-051300.png   PredictedReflectivity_28min_20190325-051300.nc;-c   nexrad_ref.png   -q   235   -z   0,75   -o   PredictedReflectivity_19min_20190325-051300.png   PredictedReflectivity_19min_20190325-051300.nc;-c   nexrad_ref.png   -q   235   -z   0,75   -o   PredictedReflectivity_17min_20190325-051300.png   PredictedReflectivity_17min_20190325-051300.nc;-c   nexrad_ref.png   -q   235   -z   0,75   -o   PredictedReflectivity_29min_20190325-051300.png   PredictedReflectivity_29min_20190325-051300.nc;-c   nexrad_ref.png   -q   235   -z   0,75   -o   PredictedReflectivity_4min_20190325-051300.png   PredictedReflectivity_4min_20190325-051300.nc;-c   nexrad_ref.png   -q   235   -z   0,75   -o   PredictedReflectivity_27min_20190325-051300.png   PredictedReflectivity_27min_20190325-051300.nc",0.8,0,0
merge_mrtV2_PID2_ID2,compute,0,1621130106.0,,,1621130111.0,1621130155.0,1621130181.0,1621130181.0,1621130186.0,5.0,,44.0,26.0,5.0,14.0,161501913.0,7.0,87926.0,panorama,condorpool,,pegasus::seqexec,/home/panorama/casa-nowcast-workflow/submit/panorama/pegasus/casa_nowcast-wf-20190325051300/run0001/00/00/merge_mrtV2_PID2_ID2.sh,,-1.0,0,0
