,type,is_clustered,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_1000genome-20200901T234910Z_0_condorpool,auxiliary,0,1599007781.0,,,1599007785.0,1599007787.0,1599007790.0,1599007790.0,1599007795.0,4.0,,2.0,3.0,5.0,,,,,panorama,local,master,pegasus::dirmanager,/home/panorama/pegasus-4.9.3panorama/bin/pegasus-transfer,,0.3,0,0
sifting_ID0000024,compute,0,1599007795.0,,,1599007852.0,1599007962.0,1599008040.0,1599008040.0,1599008046.0,57.0,,110.0,78.0,6.0,58.0,1708157176.0,4.0,1365482.0,panorama,condorpool,worker-1,sifting,/var/lib/condor/execute/dir_13629/pegasus.tDdMIPj48/sifting,ALL.chr2.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   2,1.7,0,0
sifting_ID0000012,compute,0,1599007795.0,,,1599007849.0,1599007933.0,1599008004.0,1599008004.0,1599008009.0,54.0,,84.0,71.0,5.0,59.0,1580479763.0,4.0,2126612.0,panorama,condorpool,worker-2,sifting,/var/lib/condor/execute/dir_19723/pegasus.Sv4llDKpy/sifting,ALL.chr1.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   1,2.0,0,0
individuals_ID0000021,compute,0,1599007795.0,,,1599007840.0,1599007855.0,1599008040.0,1599008040.0,1599008046.0,45.0,,15.0,185.0,6.0,116.0,1014251457.0,4.0,27944.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_11700/pegasus.0wr2wc444/individuals,ALL.chr2.100000.vcf   2   8001   9001   10000,63.7,0,0
individuals_ID0000020,compute,0,1599007795.0,,,1599007829.0,1599007856.0,1599008040.0,1599008040.0,1599008046.0,34.0,,27.0,184.0,6.0,116.0,1014251457.0,4.0,27920.0,panorama,condorpool,worker-0,individuals,/var/lib/condor/execute/dir_1955/pegasus.AvB1Q3XDs/individuals,ALL.chr2.100000.vcf   2   7001   8001   10000,61.7,0,0
individuals_ID0000009,compute,0,1599007795.0,,,1599007827.0,1599007830.0,1599008035.0,1599008035.0,1599008040.0,32.0,,3.0,205.0,5.0,132.0,1014280442.0,4.0,27822.0,panorama,condorpool,worker-0,individuals,/var/lib/condor/execute/dir_1648/pegasus.fpfSkAwNJ/individuals,ALL.chr1.100000.vcf   1   8001   9001   10000,61.3,0,0
individuals_ID0000019,compute,0,1599007795.0,,,1599007826.0,1599007830.0,1599008046.0,1599008046.0,1599008051.0,31.0,,4.0,216.0,5.0,138.0,1014251457.0,4.0,27940.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_5427/pegasus.vfjEFXTlt/individuals,ALL.chr2.100000.vcf   2   6001   7001   10000,60.3,0,0
individuals_ID0000008,compute,0,1599007795.0,,,1599007825.0,1599007830.0,1599008035.0,1599008035.0,1599008040.0,30.0,,5.0,205.0,5.0,132.0,1014280442.0,4.0,27821.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_11393/pegasus.3CO3xoIHg/individuals,ALL.chr1.100000.vcf   1   7001   8001   10000,63.7,0,0
individuals_ID0000014,compute,0,1599007795.0,,,1599007823.0,1599007830.0,1599008051.0,1599008051.0,1599008056.0,28.0,,7.0,221.0,5.0,138.0,1014251457.0,4.0,28009.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_5014/pegasus.2sC24DIH1/individuals,ALL.chr2.100000.vcf   2   1001   2001   10000,62.7,0,0
individuals_ID0000003,compute,0,1599007795.0,,,1599007815.0,1599007830.0,1599008051.0,1599008051.0,1599008056.0,20.0,,15.0,221.0,5.0,139.0,1014280442.0,4.0,27864.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_5290/pegasus.cJvxvRkDn/individuals,ALL.chr1.100000.vcf   1   2001   3001   10000,60.2,0,0
individuals_ID0000013,compute,0,1599007795.0,,,1599007815.0,1599007828.0,1599008029.0,1599008029.0,1599008035.0,20.0,,13.0,201.0,6.0,129.0,1014251457.0,4.0,27924.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_11389/pegasus.e6PrupDcX/individuals,ALL.chr2.100000.vcf   2   1   1001   10000,63.6,0,0
individuals_ID0000010,compute,0,1599007795.0,,,1599007837.0,1599007856.0,1599008056.0,1599008056.0,1599008063.0,42.0,,19.0,200.0,7.0,121.0,1014280442.0,4.0,27787.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_5317/pegasus.BXzOVHqOR/individuals,ALL.chr1.100000.vcf   1   9001   10001   10000,62.3,0,0
individuals_ID0000001,compute,0,1599007795.0,,,1599007813.0,1599007830.0,1599008029.0,1599008029.0,1599008035.0,18.0,,17.0,199.0,6.0,133.0,1014280442.0,4.0,27801.0,panorama,condorpool,worker-0,individuals,/var/lib/condor/execute/dir_1642/pegasus.WVLVRpTqW/individuals,ALL.chr1.100000.vcf   1   1   1001   10000,60.9,0,0
individuals_ID0000002,compute,0,1599007795.0,,,1599007815.0,1599007828.0,1599008040.0,1599008040.0,1599008046.0,20.0,,13.0,212.0,6.0,138.0,1014280442.0,4.0,27898.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_5006/pegasus.LSbl7pzPc/individuals,ALL.chr1.100000.vcf   1   1001   2001   10000,62.8,0,0
individuals_ID0000004,compute,0,1599007795.0,,,1599007800.0,1599007803.0,1599007964.0,1599007964.0,1599007969.0,5.0,,3.0,161.0,5.0,108.0,1014280442.0,4.0,27737.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_5126/pegasus.KjGKYFVC7/individuals,ALL.chr1.100000.vcf   1   3001   4001   10000,60.2,0,0
individuals_ID0000005,compute,0,1599007795.0,,,1599007800.0,1599007805.0,1599007974.0,1599007974.0,1599007979.0,5.0,,5.0,169.0,5.0,117.0,1014280442.0,4.0,27733.0,panorama,condorpool,worker-0,individuals,/var/lib/condor/execute/dir_1473/pegasus.cxWqjEOJ6/individuals,ALL.chr1.100000.vcf   1   4001   5001   10000,61.0,0,0
individuals_ID0000016,compute,0,1599007795.0,,,1599007800.0,1599007803.0,1599007969.0,1599007969.0,1599007974.0,5.0,,3.0,166.0,5.0,111.0,1014251457.0,5.0,27909.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_4850/pegasus.2ZPYDBuvr/individuals,ALL.chr2.100000.vcf   2   3001   4001   10000,64.3,0,0
individuals_ID0000015,compute,0,1599007795.0,,,1599007800.0,1599007805.0,1599008009.0,1599008009.0,1599008014.0,5.0,,5.0,204.0,5.0,124.0,1014251457.0,4.0,27727.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_31194/pegasus.IhgyHlBos/individuals,ALL.chr2.100000.vcf   2   2001   3001   10000,59.1,0,0
individuals_ID0000017,compute,0,1599007795.0,,,1599007802.0,1599007806.0,1599008009.0,1599008009.0,1599008014.0,7.0,,4.0,203.0,5.0,124.0,1014251457.0,4.0,27692.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_31198/pegasus.iKuoUQ2CI/individuals,ALL.chr2.100000.vcf   2   4001   5001   10000,59.3,0,0
individuals_ID0000007,compute,0,1599007795.0,,,1599007803.0,1599007807.0,1599008014.0,1599008014.0,1599008019.0,8.0,,4.0,207.0,5.0,126.0,1014280442.0,5.0,27717.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_31317/pegasus.DAr98hPrL/individuals,ALL.chr1.100000.vcf   1   6001   7001   10000,59.5,0,0
individuals_ID0000018,compute,0,1599007795.0,,,1599007804.0,1599007808.0,1599008014.0,1599008014.0,1599008019.0,9.0,,4.0,206.0,5.0,128.0,1014251457.0,5.0,27821.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_31381/pegasus.BTtNp23ZA/individuals,ALL.chr2.100000.vcf   2   5001   6001   10000,59.3,0,0
individuals_ID0000022,compute,0,1599007795.0,,,1599007806.0,1599007828.0,1599008046.0,1599008046.0,1599008051.0,11.0,,22.0,218.0,5.0,141.0,1014251457.0,5.0,27916.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_5284/pegasus.sihMYXFTX/individuals,ALL.chr2.100000.vcf   2   9001   10001   10000,60.5,0,0
individuals_ID0000006,compute,0,1599007795.0,,,1599007802.0,1599007803.0,1599007934.0,1599007934.0,1599007939.0,7.0,,1.0,131.0,5.0,75.0,1014280442.0,4.0,27271.0,panorama,condorpool,worker-2,individuals,/var/lib/condor/execute/dir_11229/pegasus.SA1fKWoW2/individuals,ALL.chr1.100000.vcf   1   5001   6001   10000,67.0,0,0
individuals_merge_ID0000023,compute,0,1599008056.0,,,1599008061.0,1599008063.0,1599008105.0,1599008105.0,1599008111.0,5.0,,2.0,42.0,6.0,7.0,279167.0,4.0,23779.0,panorama,condorpool,worker-0,individuals_merge,/var/lib/condor/execute/dir_1111/pegasus.ItTLxvois/individuals_merge,2   chr2n-1-1001.tar.gz   chr2n-1001-2001.tar.gz   chr2n-2001-3001.tar.gz   chr2n-3001-4001.tar.gz   chr2n-4001-5001.tar.gz   chr2n-5001-6001.tar.gz   chr2n-6001-7001.tar.gz   chr2n-7001-8001.tar.gz   chr2n-8001-9001.tar.gz   chr2n-9001-10001.tar.gz,24.1,0,0
