,type,is_clustered,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
create_dir_1000genome-20200925T032904Z_0_condorpool,auxiliary,0,1601016002.0,,,1601016006.0,1601016007.0,1601016011.0,1601016011.0,1601016016.0,4.0,,1.0,4.0,5.0,,,,,panorama,local,master,pegasus::dirmanager,/home/panorama/pegasus-4.9.3panorama/bin/pegasus-transfer,,0.2,0,0
sifting_ID0000024,compute,0,1601016016.0,,,1601016021.0,1601016211.0,1601016266.0,1601016266.0,1601016271.0,5.0,,190.0,55.0,5.0,42.0,1708157176.0,5.0,1365482.0,panorama,condorpool,worker-2,sifting,/var/lib/condor/execute/dir_31220/pegasus.6BTmLpsoF/sifting,ALL.chr2.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   2,1.9,0,0
sifting_ID0000012,compute,0,1601016016.0,,,1601016021.0,1601016185.0,1601016261.0,1601016261.0,1601016266.0,5.0,,164.0,76.0,5.0,63.0,1580479763.0,7.0,2126612.0,panorama,condorpool,worker-2,sifting,/var/lib/condor/execute/dir_12672/pegasus.CWjKw60C3/sifting,ALL.chr1.phase3_shapeit2_mvncall_integrated_v5.20130502.sites.annotation.vcf   1,2.1,0,0
individuals_ID0000021,compute,0,1601016016.0,,,1601016021.0,1601016044.0,1601016301.0,1601016301.0,1601016306.0,5.0,,23.0,257.0,5.0,176.0,1014251457.0,5.0,28008.0,panorama,condorpool,worker-4,individuals,/var/lib/condor/execute/dir_26475/pegasus.PBoEDf6e1/individuals,ALL.chr2.100000.vcf   2   8001   9001   10000,68.4,0,0
individuals_ID0000020,compute,0,1601016016.0,,,1601016021.0,1601016044.0,1601016296.0,1601016296.0,1601016301.0,5.0,,23.0,252.0,5.0,176.0,1014251457.0,6.0,27945.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_2419/pegasus.NGS0QQ6kL/individuals,ALL.chr2.100000.vcf   2   7001   8001   10000,56.2,0,0
individuals_ID0000009,compute,0,1601016016.0,,,1601016021.0,1601016044.0,1601016316.0,1601016316.0,1601016326.0,5.0,,23.0,272.0,10.0,170.0,1014280442.0,14.0,28046.0,panorama,condorpool,worker-0,individuals,/var/lib/condor/execute/dir_19733/pegasus.27ADjElhc/individuals,ALL.chr1.100000.vcf   1   8001   9001   10000,69.0,0,0
individuals_ID0000019,compute,0,1601016016.0,,,1601016021.0,1601016045.0,1601016291.0,1601016291.0,1601016296.0,5.0,,24.0,246.0,5.0,173.0,1014251457.0,6.0,27870.0,panorama,condorpool,worker-3,individuals,/var/lib/condor/execute/dir_2415/pegasus.SKDhB6bc8/individuals,ALL.chr2.100000.vcf   2   6001   7001   10000,56.3,0,0
individuals_ID0000008,compute,0,1601016016.0,,,1601016021.0,1601016044.0,1601016316.0,1601016316.0,1601016326.0,5.0,,23.0,272.0,10.0,176.0,1014280442.0,11.0,28020.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_24728/pegasus.ZQTJbWFMk/individuals,ALL.chr1.100000.vcf   1   7001   8001   10000,68.9,0,0
individuals_ID0000014,compute,0,1601016016.0,,,1601016021.0,1601016044.0,1601016316.0,1601016316.0,1601016326.0,5.0,,23.0,272.0,10.0,174.0,1014251457.0,13.0,28129.0,panorama,condorpool,worker-1,individuals,/var/lib/condor/execute/dir_24726/pegasus.VkWeT7600/individuals,ALL.chr2.100000.vcf   2   1001   2001   10000,68.8,0,0
individuals_ID0000003,compute,0,1601016016.0,,,1601016021.0,1601016044.0,1601016306.0,1601016306.0,1601016311.0,5.0,,23.0,262.0,5.0,169.0,1014280442.0,5.0,28070.0,panorama,condorpool,worker-0,individuals,/var/lib/condor/execute/dir_19732/pegasus.XQYElTu2d/individuals,ALL.chr1.100000.vcf   1   2001   3001   10000,68.8,0,0
